"","","","par1","par2","par3"
"cv",1,79.3912368215398,1.22200888888357,3.91321949804758,2.11698765626934
"cv",2,212.194794530915,3.64582661229142,0.480340872719747,-2.51492899510722
"cv",3,81.7207913707569,1.31025018053605,3.91506882271214,2.00497410275426
"cv",4,60.876761242102,1.12874435837277,3.91241903295811,2.34316023541377
"cv",5,114.260279654514,1.07654144882056,3.96441933546321,2.10014607350793
"cv",6,99.3360232164997,1.24592636695908,3.9135664420572,1.9680854537674
"cv",7,155.915298334037,1.26662301514816,3.91364870822073,1.7026646186527
"cv",8,115.648552573135,1.05855981357118,3.59555054496422,1.79871587100573
