"","","","par1","par2","par3"
"cv",1,101.503387723241,0.669125068154721,-1.48851778707535,-2.3068133536375
"cv",2,104.178447598838,0.597958114695597,-1.62344583232669,-2.47675155672355
"cv",3,101.331562172976,0.686472744861196,-1.48235711342679,-2.25993652559188
"cv",4,101.118019115703,0.673874664670613,-1.48445781653802,-2.22958520121094
"cv",5,101.874548151333,0.698741422162749,-1.46305133165703,-2.29724437618999
"cv",6,99.9429704640056,-0.651732358758223,4.58873301045969,-4.92413268715149
"cv",7,101.324674185275,0.70134389300112,-1.49004983556318,-2.30087101770566
"cv",8,198.267754859397,-2.57131511724473,2.34743624952274,-4.03629355247139
