"","","","par1","par2","par3"
"cv",1,79.5800508976439,2.62275278193356,4.47949249271887,1.66342170415076
"cv",2,85.0875748175856,1.95036867204592,4.04021794203036,2.07388897479534
"cv",3,198.732593064984,2.83728632436219,4.67460692538656,0.787174652882438
"cv",4,73.7824833701434,1.68087335559804,3.95283296067181,2.37268981113103
"cv",5,73.4056904897715,1.60376574788489,3.93838350370866,2.44803945538014
"cv",6,79.6638842013409,2.58629055025912,4.99996739758552,2.10779715361604
"cv",7,206.404738491234,3.0108252404349,4.97733904120756,0.744843676128622
"cv",8,80.5083617536046,2.71527084213572,4.56883309748497,1.57652281216169
