"","","","par1","par2","par3"
"cv",1,124.435300431466,-4.99964678620637,-4.99999991709204,-1.78686726100584
"cv",2,115.642368710292,-2.57347374172158,-4.99999999467451,-1.71000161368989
"cv",3,84.7582848280974,-2.62310293585689,-4.99999999972061,-1.49567129938862
"cv",4,73.8354807375656,-2.54963729430264,-4.99999999969042,-1.26016589996169
"cv",5,81.1887582950307,-4.99995481197249,-4.99999996746309,-1.43175705605649
"cv",6,114.104267969445,-2.80322057248566,-4.99999987555739,-1.70770965158214
"cv",7,86.8469848610819,-4.99999683508283,-4.99999998473656,-1.51847926269808
"cv",8,119.556316585157,-2.92516003450991,-4.99999999785698,-1.745264232023
