"","","","par1","par2","par3"
"cv",1,36.6411747249036,2.59141184500595,4.99999456609032,0.955845756972084
"cv",2,104.474518079569,2.85127755514053,4.99442446537219,0.301121086865622
"cv",3,169.737437549002,2.85870542130021,4.99944094122834,-0.123535941904508
"cv",4,103.495152254009,2.73538641618715,4.88376968806831,0.370415371605245
"cv",5,43.5386267365485,1.9691349738898,4.24764389297686,1.32451831364263
"cv",6,126.852870589133,2.53577831427006,4.99999921726585,0.740455160430212
"cv",7,90.7570262692479,2.53616359153865,4.99999883236138,0.792915779569653
"cv",8,95.4095810156793,2.4505456388778,4.99999013303577,0.936293601727653
