"","X","X.1","X.2","par1","par2","par3"
"150","cv",6,103.928129111229,4.55066012471039,4.53761824050024,1.87978757736298
"151","cv",7,104.089465476498,-0.431505715564453,-2.67503466208092,-0.734098408644249
"152","cv",8,104.307522604007,-0.543267518477144,-3.03781651369008,-0.860139602571928
"153","cv",1,104.279200369925,0.323637904575034,-0.295866943521943,1.2247046717153
"154","cv",2,104.006309755541,-0.374703344926891,-2.007718135849,0.947226541740704
"155","cv",3,103.95381250128,0.274972216759635,-0.332566568683611,1.79956799340907
"156","cv",4,104.090601300162,0.134535321519239,-0.688203006323097,1.19844588225405
"157","cv",5,106.152259310682,0.583591713905518,0.25220459471994,0.945876387479511
"158","cv",6,103.932357495837,0.163881456386043,-0.521549970660199,3.20644734525627
"159","cv",7,103.969341702386,-0.299422941902363,-1.51358915479903,4.99998839925502
"160","cv",8,104.49180864753,0.578389746082699,3.69886247275046,4.99999541158492
"161","cv",1,103.789378563684,-4.66843299468002,-1.97630983919283,-0.471651479809344
"162","cv",2,104.612984538017,-2.51845886132446,-2.28213826342905,-1.08269815569683
"163","cv",3,104.09967642998,-3.66461307927662,-1.56282913824636,-0.394055147765234
"164","cv",4,104.410240964399,-2.18613063150349,-2.07704396127255,-0.928218737377747
"165","cv",5,103.800126440337,-3.50887850686502,-1.03768899421712,0.464061588050159
"166","cv",6,103.698624445585,-3.8857160862629,-1.86992229499045,-0.349427949231157
"167","cv",7,103.827196117169,-3.40442956335744,-0.146272780304601,1.52714644215123
"168","cv",8,104.570799530715,-2.61813560726539,-1.70151930142633,-0.734497399118583
"169","cv",1,104.104981963345,0.856236437465127,-4.99999470436661,-0.0262445205503445
"170","cv",2,103.63335443958,0.963430033640959,-4.99828524804897,0.434970363204687
"171","cv",3,104.234903062087,1.04748520627206,-4.32151450271922,0.156050585579164
"172","cv",4,103.544730840969,1.12873901878751,-4.14291197578035,0.862963446150829
"173","cv",5,105.132529417616,1.08693499411056,-4.99999883081248,-0.12966304732067
"174","cv",6,104.129114400332,-0.272900301669404,3.36196191259831,4.99993705369299
"175","cv",7,104.02098131547,0.968218584862437,-4.99974058750023,0.163824445048258
"176","cv",8,104.108775536987,1.02141585028293,-4.26853911157644,0.219923767499138
"177","cv",1,104.035540777451,-3.49964649266236,-4.99999999994983,-0.0935363251479257
"178","cv",2,103.941084477533,-2.51171096457534,-4.99999999851295,0.304699338452034
"179","cv",3,104.213951453289,-4.29117467418867,-4.99999999957386,-0.330258592841513
"180","cv",4,104.167343483042,3.16596536246033,-4.9999996543352,0.570416786569557
"181","cv",5,103.918008385364,-2.51965856708966,-4.99999999962308,0.504449325772735
"182","cv",6,103.99035361829,4.90330217463913,-4.99996152830716,0.668229540039684
"183","cv",7,103.924473267845,-4.15848981168609,-4.39721757030083,0.346928286364401
"184","cv",8,104.28560185241,4.99999942056762,-4.9998854603921,0.0549934108375594
"185","cv",1,103.375364906856,-2.29168646350063,-4.99999999976629,-0.683023198167048
"186","cv",2,103.933427386772,-3.63495858559861,-4.99999999990456,-1.13247550584005
"187","cv",3,103.60167296455,-2.86147098267182,-4.99999999009854,-1.02543424259274
"188","cv",4,105.065507263432,-2.72221719251384,-4.99999999494098,-1.47077443936326
"189","cv",5,104.368747114195,-2.84082547476489,-4.99999999841528,-1.29173480166492
"190","cv",6,103.872855446715,-2.41157251191789,-4.99999999988416,-1.1351876477726
"191","cv",7,104.242048856722,-2.89229446602033,-4.99999999938407,-1.24997609937085
"192","cv",8,104.710823204446,4.07367100737881,-0.524425778745394,-1.02269049823082
"193","cv",1,103.86384230288,-0.0910160998964019,-0.93812245178724,0.46798726367399
"194","cv",2,105.327046763538,-0.354736644140845,-1.35365261185606,-0.435833076250573
"195","cv",3,104.841004136162,-0.109468833656788,-0.251351900201977,0.639251768968493
"196","cv",4,105.098197164284,0.131924925506382,-1.24786243098547,-0.0310329294914879
"197","cv",5,103.988798669808,1.95949534702264,3.22082789840046,3.01280304138402
"198","cv",6,104.302601665616,4.99999171984275,4.8870340096102,1.49591606598601
"199","cv",7,104.088505998095,-4.7824159553132,-1.49953219218831,-0.323994806301843
"200","cv",8,103.751839687232,-1.04804375766416,-1.59435629385266,-0.08923827728422
"201","cv",1,104.032260593836,-4.39186476908175,2.37972557551328,4.99999998503036
"202","cv",2,103.979347458247,1.34977564900127,-4.99949696086206,2.06050408071528
"203","cv",3,104.028977222666,1.36907524065546,-4.99838246415848,1.69261233144294
"204","cv",4,104.926984086131,1.4813810860073,-4.99989386515428,0.55735507733066
"205","cv",5,103.96402505374,-3.4934143666318,1.47173582230206,4.99999999918523
"206","cv",6,104.447190867559,-4.51356702133949,1.76434151401855,3.59002574551942
"207","cv",7,104.174477455933,-2.61367416904878,-2.93612716249976,0.1949358342456
"208","cv",8,104.201076779937,0.215327365864032,3.03992417830628,4.99963397590777
"209","cv",1,104.247206604903,-4.34682192632157,-4.99999999990183,-0.555358768719847
"210","cv",2,104.006263650674,-3.59037200694279,-4.99999999994863,-0.407822647889662
"211","cv",3,104.467454169318,-2.74033160601172,-4.99999999986648,-0.621359691175631
"212","cv",4,104.366187336268,0.610342058003463,-0.768822031407934,0.816719572635197
"213","cv",5,104.352365734074,-2.74182287448119,-4.99999999621599,-0.611636761133072
"214","cv",6,104.174138707963,-3.38120178906036,-4.99999999919962,-0.502948888874365
"215","cv",7,103.7607118617,-0.253617359999104,-4.22781433140412,0.330695978948284
"216","cv",8,103.586158008447,-2.15666025198415,-4.99999999942259,-0.072750330808418
"217","cv",1,103.517028012356,0.600841864242614,-2.40072664855138,-0.424116289279336
"218","cv",2,103.580271987196,0.603325159582282,-4.99903733427393,-0.489148044888461
"219","cv",3,104.623983218551,0.66218931677422,-4.99999249315087,-0.748374170138338
"220","cv",4,106.539302537966,0.437815403916084,-3.14909769686802,-1.05998299944063
"221","cv",5,104.874993011477,0.462217702578734,-2.91142472368829,-0.845285157386424
"222","cv",6,103.413673879155,0.506193027919757,-4.99999992151087,-0.545372381745025
"223","cv",7,103.73840868377,0.513250393356808,-2.56672262374154,-0.579525773417045
"224","cv",8,102.741539788402,0.580476117939322,-2.31043300341677,-0.0717807695077283
"225","cv",1,104.463208970049,3.0945530182624,4.99999879156001,3.63153098044656
"226","cv",2,103.823272421879,2.9188630214921,4.99999984106474,4.51773245690019
"227","cv",3,104.077532070671,1.55563502086149,4.9997891086509,4.99892934704181
"228","cv",4,104.471960033971,1.66770443023698,4.99996937700008,4.80467833453482
"229","cv",5,103.871103379598,2.99916011644039,4.99999981100147,4.26334389930468
"230","cv",6,104.398413850869,1.57112802578684,4.99999825135976,4.92168457790428
"231","cv",7,103.793373029367,3.12808090530825,4.99999989011006,4.71713398054499
"232","cv",8,104.365682900842,1.53622672255027,4.99999643192235,4.96533431436322
"233","cv",1,104.409335934438,-4.7661428538928,-4.99999994889706,-1.08765279560609
"234","cv",2,103.906603639837,-3.83243722431657,-4.99999999995595,-0.989606534739385
"235","cv",3,103.810504342868,-3.2166789669256,-3.72827300880459,-1.07657973268934
"236","cv",4,105.005082669647,-0.969435903785494,-4.25250931937796,-1.24412700538451
"237","cv",5,103.402055336319,-3.09698374844693,-4.99999999667807,-0.80357557402515
"238","cv",6,105.529203814233,-3.48877880835995,-4.17316753022167,-1.32524984549928
"239","cv",7,103.191966113289,-4.6136713004671,-3.51636105753484,-0.736083028117933
"240","cv",8,103.214943491528,-2.92550151542427,-3.05248571957888,-0.413419922381956
"241","cv",1,104.088879895592,3.35248456560706,0.264893831485198,-0.358334616328135
"242","cv",2,103.528899610753,3.40577376062939,-0.0458295302615507,0.132233953593968
"243","cv",3,103.680668115416,3.42191972093672,-0.498033080196044,-0.0880498012784212
"244","cv",4,103.7179593794,3.45430249562066,-0.490124125801592,-0.263847505122436
"245","cv",5,103.994213047366,3.42809563671061,-0.478221717847858,-0.310073922599425
"246","cv",6,104.108831711689,3.40987334841165,-0.584724060814463,-0.362511242902037
"247","cv",7,104.990249710592,-0.331532458810674,-4.99996091497139,-1.01528666260534
"248","cv",8,105.379559063361,3.404365057904,1.23089277771952,-0.283980719138209
"249","cv",1,104.707438015854,0.967379768526557,-2.93095836003077,-0.279133288263364
"250","cv",2,103.536417145012,-0.373838512696809,-2.88979203368888,-0.669476074395167
"251","cv",3,103.370225811854,0.98322191490151,-2.88005996630628,0.116719039333193
"252","cv",4,104.260524022051,0.417080460948217,-1.1160283996875,-0.319563340196043
"253","cv",5,104.75213293662,0.438775297894725,-1.05414626406519,-0.368114563426473
"254","cv",6,103.652252261398,0.891529612300668,-3.56767286301507,-0.0722632101870251
"255","cv",7,105.093008260566,0.410425381716386,-1.13887271084322,-0.484175769877994
"256","cv",8,105.494489090639,0.870085350786361,-4.9999978088081,-0.545542563085994
