"","X","X.1","X.2","par1","par2","par3","r2","id"
"48","cv",8,101.725509304047,-3.0440671610106,-2.17641409991321,-1.16629364641255,0.0196838212464633,6
"49","cv",1,101.558835198545,-4.76729570682487,3.95282087415408,4.98262697533935,0.0212868872828121,7
"50","cv",2,103.213806552986,-4.71989421594424,3.3375742710708,3.97967059185658,0.00536942751037661,7
"51","cv",3,101.59141788449,-2.86307339476193,3.96769681435349,4.99343313932898,0.0209735080866008,7
"52","cv",4,101.527119880559,-2.66903435514008,3.94712270036708,4.99104172435311,0.0215919241626696,7
"53","cv",5,101.499602659977,-3.83545282924055,3.00775712817691,4.06813601148772,0.0218565838804876,7
"54","cv",6,101.953490075692,-3.06209590250221,4.09648058372149,4.99110168705696,0.0174911097219946,7
"55","cv",7,101.285445520284,-2.99866304888091,2.96293944146527,4.14807669575824,0.0239163401698613,7
"56","cv",8,102.037530238204,-2.63940014808826,4.08006365276956,4.95319874552436,0.0166828142173843,7
"57","cv",1,102.443803021375,0.712513527228173,-4.97320485331114,-0.098257844168011,0.0127752960205245,8
"58","cv",2,101.873981454067,0.790747191943228,-3.69392656803329,0.335121546112001,0.01825582101617,8
"59","cv",3,103.490020621664,2.50093011731072,-4.99923864152569,-0.15967425347175,0.00271280972967325,8
"60","cv",4,102.080105594265,0.776176071695669,-4.99991386189561,0.243246206539724,0.0162733258503622,8
"61","cv",5,101.982782686876,3.11444199127544,-4.99946150090697,0.441075411389911,0.0172093743560623,8
"62","cv",6,101.883439857657,1.67754596301928,-4.99922490242412,0.99860905962922,0.0181648504031433,8
"63","cv",7,102.169965022549,0.783248292907033,-4.97502762519786,0.18002122827711,0.0154090608399461,8
"64","cv",8,102.358475575143,0.787166973064204,-3.68498619814449,0.107069136775579,0.0135959725773953,8
"65","cv",1,102.961009702642,-0.0591159118086985,-4.99944704546158,-1.13220966443926,0.00780081925933418,9
"66","cv",2,102.342557118816,-0.0954925644299291,-4.99964592925886,-0.931869603134993,0.0137490757640725,9
"67","cv",3,102.613257282581,4.99950216566136,-4.8047569485361,-0.493314116698473,0.0111454905385285,9
"68","cv",4,102.073234709244,-0.152953587503443,-4.99956884709039,-0.92750866916284,0.0163394097953378,9
"69","cv",5,101.66980697595,-0.0526852140559897,-4.99985259830583,-0.815212087704975,0.02021956439654,9
"70","cv",6,100.885654575237,-0.267860534962887,-4.99985744636295,-0.54449589444092,0.0277615162619388,9
"71","cv",7,101.468350155372,-0.0990436103449786,-4.99973269521757,-0.813145463444203,0.0221571694365477,9
"72","cv",8,102.580974348312,-0.188192274061738,-4.99987893277319,-0.991421564807699,0.0114559867330301,9
"73","cv",1,102.090985199682,1.47085959679292,-4.95459069733235,1.41194693961677,0.0161686861651494,10
"74","cv",2,102.77500985685,1.35620646472578,-4.99945266933879,0.686431270966595,0.00958975962686903,10
"75","cv",3,101.967285102189,2.22946665374629,-4.62444830368293,4.99789482552194,0.0173584296132203,10
"76","cv",4,102.159962503436,0.440663743963017,3.18657400651042,4.96270381536041,0.0155052647380841,10
"77","cv",5,102.388220956292,0.590818435054498,3.50909235132701,4.98996316222474,0.0133098824849086,10
"78","cv",6,102.517836632902,2.26008842317291,-4.97408997172791,0.35384270846919,0.0120632431924638,10
"79","cv",7,102.178521789549,2.27237435344135,-4.99716647116177,0.731539216078463,0.0153267621378331,10
"80","cv",8,101.950992852993,2.18927934948392,-4.82012768188307,1.60881587547377,0.0175151279273537,10
"81","cv",1,101.760871058583,-1.03781768163659,-4.99960828778183,-0.623971369353522,0.0193437130604217,11
"82","cv",2,102.540446274722,-1.03344802490393,-4.99535389268428,-0.990809785045393,0.0118457844049306,11
"83","cv",3,101.613913992832,-1.0316162260113,-4.97762708092534,-0.348477893901083,0.0207571412603055,11
"84","cv",4,101.817633812506,-1.0476007582301,-4.95343132604159,-0.790807817671075,0.0187977707698089,11
"85","cv",5,101.843538363569,-4.94994512459804,-4.9999824054334,-0.799510536854635,0.0185486216541088,11
"86","cv",6,103.526914419981,4.99884595140459,1.03477232879074,-0.873793325319479,0.00235796639719665,11
"87","cv",7,101.915967761175,-1.02827726126774,-4.99577584188371,-0.700094224432408,0.0178519981025037,11
"88","cv",8,102.327063229608,-1.09939892515065,-4.99767065068833,-0.913142547019255,0.0138980954782356,11
"89","cv",1,101.794005560844,3.12856790744616,3.36811866504476,2.09256932551014,0.0190250265131267,12
"90","cv",2,102.224312970154,-0.715750580361551,-1.51493049111071,-0.36942166107636,0.0148863440766644,12
"91","cv",3,102.160423285842,4.94248716485449,4.81596255783527,1.58251987915012,0.0155008329481371,12
"92","cv",4,102.431430886379,4.26135383467079,3.52691576564424,0.935223780613196,0.0128942908058841,12
"93","cv",5,102.370258612202,4.99987335532069,3.47235067661712,0.606276586694091,0.0134826437165179,12
"94","cv",6,102.637222309536,-0.990413548310103,-1.74765652818967,-0.763773936899749,0.0109149957015768,12
"95","cv",7,101.990366969906,4.55210524469869,3.67446245632019,1.01709561501149,0.0171364289726218,12
"96","cv",8,102.364681260165,-1.84211833253967,-1.18799004811425,-0.171343998599064,0.0135362865040183,12
"97","cv",1,101.213742723859,-0.499860456463192,-2.62045507486811,-1.59658136549033,0.0246059752953295,13
"98","cv",2,104.246235304152,0.677102396414947,-1.83764186224958,-0.947048836628719,-0.00456043808547912,13
"99","cv",3,101.847611539658,-0.435774186820373,-2.45532362654509,-1.58128110667885,0.0185094459811469,13
"100","cv",4,101.540067787756,-0.471902889368613,-2.384882569058,-1.54968489161888,0.0214673916193162,13
"101","cv",5,102.733641983447,0.588932654822914,-1.8779606155696,-0.929073031490835,0.00998763446560669,13
"102","cv",6,101.086793553922,-0.468470667611746,-2.28994943390587,-1.44234766657115,0.0258269682147499,13
"103","cv",7,101.852519762362,-0.552400039442862,-2.45402689092727,-1.67866746348463,0.0184622388574494,13
"104","cv",8,102.112695280297,0.00395296346240273,-1.86682101364719,-1.13385517571119,0.0159598793275456,13
"105","cv",1,102.356918853555,3.73397232413399,0.789664093699743,0.0919481547674287,0.0136109450741624,14
"106","cv",2,102.334261611053,-3.83525180297759,-0.953173717100557,0.623388348179084,0.0138288616834814,14
"107","cv",3,101.838245496404,3.50034054661711,0.66473547330031,1.29097160126887,0.0185995282755156,14
"108","cv",4,102.189314334265,3.64959707727148,-0.607109582755672,0.177860753859928,0.015222959799564,14
"109","cv",5,102.223559797742,1.76498325936533,-1.43245434588136,0.33811334710392,0.0148935880640227,14
"110","cv",6,102.557156139135,3.62752205099039,0.652757575587972,-0.0295307075708236,0.0116850694814468,14
"111","cv",7,102.033504195003,-3.9406023986955,2.75473918494379,4.99883944543009,0.0167215365677874,14
"112","cv",8,102.242859713048,-4.60517615541738,-1.78814209471994,-0.118969285736182,0.014707962116679,14
"113","cv",1,102.382579688104,1.47331359340435,-1.75224349047864,-0.308279743172032,0.0133641400158363,15
"114","cv",2,101.890873421967,1.4661561919613,-1.60610474709135,-0.166119361985397,0.0180933546273688,15
"115","cv",3,101.941612902541,1.4364149685453,-0.976893397901539,-0.0762986005883819,0.0176053439806929,15
"116","cv",4,101.545676943613,1.43039363820336,-1.66941756922683,-0.130812499479034,0.0214134429437265,15
"117","cv",5,103.145073807381,1.35296320752854,-1.56032265519619,-0.403116239062133,0.00603049678525014,15
"118","cv",6,103.71972049669,0.931199291302846,4.96441801698106,4.80611215988121,0.00050356392572104,15
"119","cv",7,101.563569581771,0.775469183675408,4.31888774885017,4.97313860984962,0.0212413521414666,15
"120","cv",8,101.407041340769,0.655322897621302,4.06443086853851,4.97378641058571,0.0227468355884844,15
"121","cv",1,102.031227554793,3.85481081956262,4.99005376003945,2.89965348487525,0.0167434332180598,16
"122","cv",2,102.06984514558,3.82013026135626,4.99768240277707,2.92589713405884,0.0163720105065966,16
"123","cv",3,101.641922482866,4.00671375925654,4.99716002954974,3.65508220380729,0.0204877565291399,16
"124","cv",4,102.260522455935,3.9217447417107,4.9959625266101,2.65334983314445,0.0145380824395352,16
"125","cv",5,101.634355294796,3.95465952835699,4.99994923784708,3.50480226737479,0.0205605374938204,16
"126","cv",6,102.162150773443,3.73210428566139,4.99533849787973,2.910570140128,0.0154842180295026,16
"127","cv",7,103.308471817697,0.14584524659984,-0.175777017447649,0.847374092801008,0.00445894012408998,16
"128","cv",8,102.951564744164,4.7120620589101,4.99795562596533,1.72211229038166,0.00789166055771828,16
"129","cv",1,101.885343686677,0.432455778208159,3.73160095480064,4.93315849269448,0.0181465394385708,17
"130","cv",2,101.954820441738,-0.00209252068207003,0.356946637699033,1.55900998548658,0.0174783143053472,17
"131","cv",3,102.07783525581,-0.0646464222566326,3.84943283038357,4.99657949977388,0.0162951618905635,17
"132","cv",4,103.13712139053,-0.0203906961194907,-0.197474180079819,0.607269297231221,0.00610698286761024,17
"133","cv",5,102.249641025091,-0.105824972759003,0.543665454046546,1.6091200848477,0.0146427396816448,17
"134","cv",6,102.799996751453,0.0678717780693896,-0.114986089763722,0.76040550418325,0.00934943650066278,17
"135","cv",7,101.723126447843,0.373108275361758,3.51379326895101,4.98605361762772,0.0197067394786543,17
"136","cv",8,101.639453605022,-0.314612325125784,3.29089065845155,4.99602220893101,0.0205115021146206,17
"137","cv",1,102.242250521084,2.43468635840854,4.96579340512095,4.76225251575517,0.0147138213048484,18
"138","cv",2,101.946108863965,0.665270671448559,-4.99980391654681,1.21302630641496,0.0175621019723567,18
"139","cv",3,102.01603807094,3.73898084356827,2.09170222695606,2.20584842226256,0.0168895251715825,18
"140","cv",4,103.157814011134,2.57112333570316,4.99813056440772,4.08388752576312,0.00590796192675436,18
"141","cv",5,102.439457433267,2.80184658467596,4.99474184685209,4.1904931051458,0.0128170917432789,18
"142","cv",6,102.406054192533,-1.00012848785526,3.09163576906065,4.99329803982873,0.0131383630083226,18
"143","cv",7,101.96980182886,2.07306878320036,-4.98000074534108,4.9989688605047,0.0173342238193035,18
"144","cv",8,102.683979270447,1.75977600174448,-0.540323690709719,1.15311836808899,0.0104652887973546,18
"145","cv",1,103.502220736394,4.14981042966046,4.99844817021086,2.03922555283273,0.00259546942954503,19
"146","cv",2,102.193703036562,4.11069962930037,4.74059732542747,2.25850027991706,0.0151807494059654,19
"147","cv",3,103.506995996521,-0.550628318850109,-2.47383635535387,-1.13130014206404,0.00254954113551709,19
"148","cv",4,101.444060486695,-0.401349755876591,-2.45660502613829,0.452499321402427,0.0223907866668486,19
"149","cv",5,103.03934658951,-0.566671766660611,-2.53629195273504,-1.05417909028651,0.00704737767131325,19
"150","cv",6,101.931618259663,4.56284574361772,4.50320138505297,1.83605008091057,0.0177014721254632,19
"151","cv",7,102.708502870128,3.71252385692815,4.5678256168739,2.29267046887683,0.0102294216263911,19
"152","cv",8,102.298729275663,-0.535233180578052,-3.02813021596836,-0.836677828462273,0.014170610510537,19
"153","cv",1,102.290522995767,0.349724431117578,-0.303494096378576,1.20386638436844,0.0142495382392711,20
"154","cv",2,102.005126546895,-0.372762536419469,-1.99678348570717,0.954510550726059,0.0169944718491042,20
"155","cv",3,101.953577693591,0.282432385369639,-0.332154702722569,1.79034870637464,0.0174902670159388,20
"156","cv",4,102.092754689643,0.129749838872199,-0.7086445361208,1.17642554649844,0.0161516672692051,20
"157","cv",5,104.219823177304,0.587355497943695,0.253795845663392,0.922756136959888,-0.00430640712265951,20
"158","cv",6,101.932329955186,0.163810971050902,-0.519245957478961,3.20693723548768,0.0176946270614521,20
"159","cv",7,101.969461587841,-0.320550900650646,-1.57284293741594,4.97602372049245,0.0173374962461756,20
"160","cv",8,102.497159304972,0.576213773038087,3.69223225420597,4.9851986350319,0.0122621170488868,20
"161","cv",1,101.789464609334,-3.27311828882194,-1.97619856035437,-0.470851834377656,0.0190687012346226,21
"162","cv",2,102.613249150327,-2.46617077039963,-2.28211640102213,-1.08296854777229,0.0111455687542787,21
"163","cv",3,102.099348019718,-3.16223683183912,-1.56506013847118,-0.396313416960126,0.0160882528385242,21
"164","cv",4,102.410413713463,-3.59861911580482,-2.07735122850993,-0.928450731583936,0.0130964332801469,21
"165","cv",5,101.799771053585,-4.62059434321599,-1.04059180590501,0.462111115049456,0.0189695741945551,21
"166","cv",6,101.69819786004,-1.83971578504729,-1.86914605530995,-0.350722221765803,0.019946501811986,21
"167","cv",7,101.827918145862,-3.65951726563803,-0.139391248017712,1.53675733886073,0.0186988563915986,21
"168","cv",8,102.570507822519,-2.7491812497337,-1.70039525810523,-0.73300005321306,0.011556653432076,21
"169","cv",1,102.105977344768,0.854463422855299,-4.98796271482844,-0.0213209621566999,0.0160244922093637,22
"170","cv",2,101.9240192725,-2.56638522672842,2.67874812515892,4.74175332953886,0.0177745589327687,22
"171","cv",3,102.232258741561,1.04969994902615,-4.3312754686415,0.167380005021049,0.0148099219099651,22
"172","cv",4,101.541656433096,1.12689357462223,-4.13092852964036,0.854965762953788,0.021452112080958,22
"173","cv",5,103.138900162781,1.08692195015402,-4.9889942165384,-0.133210379927223,0.00608987469490763,22
"174","cv",6,101.724603944866,1.19911719290462,-4.32803137038557,0.588612552092423,0.0196925289611342,22
"175","cv",7,102.013696797417,0.977238029306501,-4.95464489981294,0.204431156702818,0.0169120434629224,22
"176","cv",8,103.808440615185,2.86316342473355,-3.92567617009897,-0.280344721683111,-0.000349743240811051,22
"177","cv",1,102.035606535753,-2.58378665669798,-4.99994829383783,-0.094152505584136,0.0167013163239589,23
"178","cv",2,101.941068777207,-3.78612271267926,-4.99998355930439,0.304061283594024,0.0176105773601661,23
"179","cv",3,102.213872872429,-3.43397832712123,-4.99999930132144,-0.329988503624443,0.0149867565914262,23
"180","cv",4,102.16636735593,3.16519905573649,-4.9969137289427,0.574242190298166,0.0154436630785459,23
"181","cv",5,101.918031057316,-2.082129143525,-4.99997499630126,0.504921894000397,0.0178321533884337,23
"182","cv",6,101.990335691788,4.90274646605011,-4.99550028861796,0.668838390101602,0.0171367298045266,23
"183","cv",7,101.92446290166,-4.20428403337512,-4.39831109063492,0.347031259260675,0.0177702921221746,23
"184","cv",8,102.28645351747,4.99941862143525,-4.86529838738093,0.0527352086488946,0.0142886783469918,23
"185","cv",1,101.375403770001,-3.84849032657757,-4.99990446330704,-0.682954845223865,0.0230511246981695,24
"186","cv",2,101.93343639939,-2.2899816938317,-4.99990255973824,-1.13225282552775,0.0176839853176779,24
"187","cv",3,101.601772261531,-2.20922301954063,-4.99999332309534,-1.02504004618095,0.0208739200305439,24
"188","cv",4,103.064996948835,-4.24840163638899,-4.99999350551076,-1.47043842923552,0.00680067336334533,24
"189","cv",5,102.368274191065,-4.69810093853718,-4.999989371488,-1.29076491773729,0.013501729813407,24
"190","cv",6,101.872820936736,-2.89260577309642,-4.99992221109504,-1.13655395916724,0.018266982833492,24
"191","cv",7,102.243033806694,-4.04118552877874,-4.99997989162113,-1.25302272760028,0.0147062876897475,24
"192","cv",8,102.710139105335,4.07388702280983,-0.524269476281118,-1.02233206018329,0.0102136843702653,24
"193","cv",1,101.863878572865,-0.0887367457425367,-0.93027082030136,0.487047245559612,0.0183529901935621,25
"194","cv",2,102.776731433764,-0.210347629630262,-1.42186768131149,0.0924143233336508,0.0095732015570269,25
"195","cv",3,102.831011211735,-0.114807658135956,-0.269555441232648,0.627322599346618,0.00905114044703137,25
"196","cv",4,103.081514042051,0.127794448257077,-1.23894745408775,-0.0218361011706462,0.00664181250686113,25
"197","cv",5,101.998502162523,1.98617386593527,3.23148591872177,2.96045654771212,0.017058184958987,25
"198","cv",6,102.284770224902,4.99502852102296,4.8761865809866,1.52842749208417,0.0143048681992598,25
"199","cv",7,102.088262363248,-4.07822315141908,-1.50037035825292,-0.324302882498445,0.0161948743159526,25
"200","cv",8,101.750376741723,-0.994453390742877,-1.59845004379099,-0.0872769889910462,0.0194446470530313,25
"201","cv",1,102.032310081749,-2.72970405007442,2.378533797769,4.99807901256389,0.0167330215095862,26
"202","cv",2,101.978835658474,1.3554276479534,-4.98806373384373,2.09626088791341,0.0172473367447411,26
"203","cv",3,102.033946951068,1.37433861493245,-4.7872002329476,1.61524407929023,0.0167172781545921,26
"204","cv",4,103.024178409866,1.48014124700921,-4.95684024741612,0.480771495230347,0.00719326472165804,26
"205","cv",5,101.964017351799,-3.12303053860338,1.47275623389168,4.99982861398221,0.0173898587284371,26
"206","cv",6,102.447975759986,-2.98825495133746,1.76311141028214,3.58727096460304,0.0127351627585178,26
"207","cv",7,102.174467503441,-2.68253006363529,-2.93634692753941,0.195015984243339,0.0153657561275822,26
"208","cv",8,102.938875025072,1.34595598037002,-1.22263060519934,0.740947201468752,0.0080137098564137,26
"209","cv",1,102.247650869652,-2.42572892447088,-4.9999953239751,-0.556548732706065,0.014661880930861,27
"210","cv",2,102.006278404598,-2.70086340055107,-4.99996076872787,-0.408084208527824,0.0169833933197979,27
"211","cv",3,102.467571665637,-3.80815315810804,-4.99999968943526,-0.621566605169153,0.0125466899858216,27
"212","cv",4,102.416984251937,0.615764595587381,-0.791010871532635,0.685422406096536,0.0130332380583309,27
"213","cv",5,102.35242139471,-4.58840537171043,-4.99990766736772,-0.611746945300313,0.0136542014846442,27
"214","cv",6,102.174132157757,-4.87508979288581,-4.99978514447977,-0.502903444821302,0.0153689814712841,27
"215","cv",7,101.759499697011,-0.259132669808234,-4.23846142569292,0.333482362164218,0.019356902770683,27
"216","cv",8,101.586000999027,-2.28174720896728,-4.99996176516397,-0.0733199048272257,0.0210256075118979,27
"217","cv",1,101.516121494197,0.599046137414565,-2.40842141646238,-0.419267469237622,0.0216977062790846,28
"218","cv",2,101.571399945298,0.598811744928064,-4.95169962088763,-0.506795960348535,0.0211660399639416,28
"219","cv",3,102.638682971168,0.66677246046799,-4.99812634751671,-0.740109015211952,0.0109009471062909,28
"220","cv",4,104.5501621061,0.439916188849073,-3.11770791806812,-1.06252614832524,-0.00748359601856996,28
"221","cv",5,102.869101291314,0.459642987794594,-2.94815178788564,-0.840300084003894,0.00868479132092692,28
"222","cv",6,101.411026041671,0.515752140897667,-4.96526695961489,-0.519758299415753,0.0227085108669463,28
"223","cv",7,101.738448723328,0.513287015790337,-2.56591601672948,-0.580926395699484,0.0195593703396053,28
"224","cv",8,100.732888131604,0.579714586073561,-2.30717189329559,-0.0804846974983834,0.0292308188662292,28
"225","cv",1,102.442091305533,3.02843082566877,4.99078503406599,3.7088809397807,0.0127917592469023,29
"226","cv",2,101.818311133794,2.89153246657671,4.99856834083409,4.50859546005632,0.0187912563160538,29
"227","cv",3,102.089065998343,1.52133052428189,4.91342056860501,4.96936010221467,0.0161871449801777,29
"228","cv",4,102.404477330255,1.64982701539602,4.98583027175436,4.9121895613366,0.0131535292175802,29
"229","cv",5,101.872693089667,3.00994667521091,4.99925744444418,4.27016460924569,0.018268212462375,29
"230","cv",6,102.374181112306,1.62354856031016,4.99299235857018,4.90943602556057,0.0134449172401983,29
"231","cv",7,101.803465792256,3.12379900347091,4.96586549247798,4.74719493100613,0.0189340383201682,29
"232","cv",8,102.397844378497,1.53366917271533,4.94258729880101,4.88053557620411,0.0132173247282984,29
"233","cv",1,102.409756161688,-4.43256741810917,-4.99614617799413,-1.08864066381879,0.0131027575913798,30
"234","cv",2,101.906602744431,-4.42935785575397,-4.99995046420726,-0.989607151177038,0.0179420705239332,30
"235","cv",3,101.810494054034,-2.2752595243361,-3.72849597121331,-1.07657629339633,0.0188664407307471,30
"236","cv",4,103.003082622486,-0.974466118056909,-4.29166414037062,-1.24333860663781,0.00739616330723647,30
"237","cv",5,101.401835714238,-2.34903248793821,-4.99981760112375,-0.804061483384924,0.0227969031323577,30
"238","cv",6,103.529129807695,-4.62214766089619,-4.17253799324175,-1.32524672685955,0.00233665887140577,30
"239","cv",7,101.191961172353,-4.24616716029905,-3.51613579246196,-0.736139790104749,0.0248154695375998,30
"240","cv",8,101.214936176112,-2.71620263384393,-3.05239930342639,-0.413461411278209,0.0245944967110164,30
"241","cv",1,102.089496905432,3.35259034374743,0.263084086496449,-0.360999693546035,0.0161830005300418,31
"242","cv",2,101.524890415193,3.40368595541056,-0.0740123111790031,0.125714307142505,0.021613367086852,31
"243","cv",3,101.681134831161,3.42184319545548,-0.49098556502887,-0.0859215301087139,0.0201106134596278,31
"244","cv",4,101.719205894016,3.45697760651895,-0.488493632760024,-0.261125340216921,0.019744447235746,31
"245","cv",5,101.993900249826,3.42625144023758,-0.492457919530223,-0.309999893778815,0.0171024460031641,31
"246","cv",6,102.112277983688,3.40427618963888,-0.575633837736429,-0.378781378976233,0.0159638928725349,31
"247","cv",7,102.991662168363,-0.332182978401207,-4.99950754327081,-1.01643988535213,0.00750600485742281,31
"248","cv",8,103.378483836995,3.40693117780362,1.22746637492763,-0.289102287809994,0.00378556683713094,31
"249","cv",1,102.707242224825,0.967146982819315,-2.92651362586051,-0.279082037998571,0.0102415464712375,32
"250","cv",2,101.535461871506,-0.373580258056307,-2.88395178328175,-0.665743099579684,0.0215116911695338,32
"251","cv",3,101.528769244351,0.955899757653341,-1.09998736751174,0.287888965795016,0.0215760606362474,32
"252","cv",4,102.258894731008,0.418684461341171,-1.109794976862,-0.311129254729659,0.0145537378440694,32
"253","cv",5,102.747850735466,0.436562577967684,-1.06733017000492,-0.375591860007351,0.0098509751584398,32
"254","cv",6,101.444547577648,0.449543826802438,-1.06358958257699,-0.0727106961214653,0.0223861018421662,32
"255","cv",7,103.082215806309,0.413621300398212,-1.13119535499321,-0.471990627222593,0.00663506296142857,32
"256","cv",8,103.493495410815,0.869102758209072,-4.99664171847015,-0.546276429231718,0.002679389322498,32
"257","cv",1,102.03931334325,-4.2366866376203,-1.9438500771793,-0.604210517106877,0.0166656643720026,33
"258","cv",2,103.214755137332,1.23583688410931,4.73241204278278,4.98001737752963,0.00536030405749766,33
"259","cv",3,103.343765161341,-2.34796139218987,-1.83377367730448,-1.02964069825114,0.00411948991174615,33
"260","cv",4,102.386498027074,-4.0013292903864,-1.67925992131083,-0.627624300382778,0.013326453561166,33
"261","cv",5,101.692059467795,-2.29676025585422,-2.29743595539571,-0.129238485266131,0.0200055406656585,33
"262","cv",6,101.717740850689,-2.7432422837673,-1.97261298883874,-0.244449694739553,0.0197585379740297,33
"263","cv",7,101.911778203869,-2.67819622492346,-2.12155650735927,-0.588094329897151,0.0178922931261629,33
"264","cv",8,102.511285352092,1.79835525507418,4.90207577182281,4.77048040600494,0.0121262531947042,33
"265","cv",1,101.894078743072,4.99986939493654,-2.64071411318505,-0.371887894190418,0.0180625259549512,34
"266","cv",2,101.915041370176,4.99996645018186,-2.36154126405793,-0.331282329155581,0.0178609081005049,34
"267","cv",3,101.984205617308,2.20516820122727,-4.79945070768391,1.4251721264748,0.0171956886582104,34
"268","cv",4,102.016231676698,4.99998206604596,-1.71081495862932,-0.406127615929637,0.0168876630778028,34
"269","cv",5,103.766383151026,4.99994588093544,-4.52393498651201,-1.08808870500117,5.47640590192744e-05,34
"270","cv",6,102.037347541719,2.15755595546216,-4.99724674943317,1.35724219856365,0.0166845713861369,34
