"","id","cond","age","x","y","z","time","trial","round","comb","dist","agegroup"
"1",1,1,7,1,6,24,1508670473294,0,1,"1 6",0,"7-8"
"2",1,1,7,0,4,20,1508670482323,1,1,"0 4",3,"7-8"
"3",1,1,7,2,4,23,1508670485211,2,1,"2 4",2,"7-8"
"4",1,1,7,3,4,2,1508670487576,3,1,"3 4",1,"7-8"
"5",1,1,7,2,5,18,1508670489873,4,1,"2 5",2,"7-8"
"6",1,1,7,0,3,18,1508670493167,5,1,"0 3",4,"7-8"
"7",1,1,7,0,2,17,1508670493329,6,1,"0 2",1,"7-8"
"8",1,1,7,0,6,25,1508670497455,7,1,"0 6",4,"7-8"
"9",1,1,7,0,6,23,1508670503888,8,1,"0 6",0,"7-8"
"10",1,1,7,0,7,33,1508670505458,9,1,"0 7",1,"7-8"
"11",1,1,7,1,7,25,1508670508387,10,1,"1 7",1,"7-8"
"12",1,1,7,0,5,24,1508670510806,11,1,"0 5",3,"7-8"
"13",1,1,7,2,6,18,1508670514834,12,1,"2 6",3,"7-8"
"14",1,1,7,2,7,33,1508670517334,13,1,"2 7",1,"7-8"
"15",1,1,7,3,7,37,1508670519659,14,1,"3 7",1,"7-8"
"16",1,1,7,4,7,34,1508670521821,15,1,"4 7",1,"7-8"
"17",1,1,7,4,6,25,1508670525049,16,1,"4 6",1,"7-8"
"18",1,1,7,3,6,23,1508670526224,17,1,"3 6",1,"7-8"
"19",1,1,7,1,5,20,1508670529351,18,1,"1 5",3,"7-8"
"20",1,1,7,5,7,23,1508670533926,19,1,"5 7",6,"7-8"
"21",1,1,7,3,5,8,1508670536297,20,1,"3 5",4,"7-8"
"22",1,1,7,5,6,16,1508670541481,21,1,"5 6",3,"7-8"
"23",1,1,7,6,7,9,1508670547339,22,1,"6 7",2,"7-8"
"24",1,1,7,1,3,25,1508670550824,23,1,"1 3",9,"7-8"
"25",1,1,7,1,3,22,1508670550975,24,1,"1 3",0,"7-8"
"26",1,1,7,3,7,35,1508670558943,25,1,"3 7",6,"7-8"
"27",1,1,7,4,4,34,1508670562551,0,2,"4 4",4,"7-8"
"28",1,1,7,3,4,27,1508670569685,1,2,"3 4",1,"7-8"
"29",1,1,7,5,4,40,1508670571714,2,2,"5 4",2,"7-8"
"30",1,1,7,6,4,41,1508670575376,3,2,"6 4",1,"7-8"
"31",1,1,7,7,4,50,1508670577524,4,2,"7 4",1,"7-8"
"32",1,1,7,7,5,44,1508670580317,5,2,"7 5",1,"7-8"
"33",1,1,7,6,5,43,1508670582777,6,2,"6 5",1,"7-8"
"34",1,1,7,5,5,31,1508670585728,7,2,"5 5",1,"7-8"
"35",1,1,7,6,3,32,1508670588497,8,2,"6 3",3,"7-8"
"36",1,1,7,7,3,39,1508670590525,9,2,"7 3",1,"7-8"
"37",1,1,7,4,3,25,1508670593249,10,2,"4 3",3,"7-8"
"38",1,1,7,5,3,34,1508670595965,11,2,"5 3",1,"7-8"
"39",1,1,7,4,5,32,1508670599882,12,2,"4 5",3,"7-8"
"40",1,1,7,7,6,24,1508670602440,13,2,"7 6",4,"7-8"
"41",1,1,7,6,6,28,1508670605689,14,2,"6 6",1,"7-8"
"42",1,1,7,5,6,13,1508670610080,15,2,"5 6",1,"7-8"
"43",1,1,7,7,3,40,1508670612806,16,2,"7 3",5,"7-8"
"44",1,1,7,4,6,16,1508670616749,17,2,"4 6",6,"7-8"
"45",1,1,7,3,5,23,1508670620477,18,2,"3 5",2,"7-8"
"46",1,1,7,7,4,50,1508670623450,19,2,"7 4",5,"7-8"
"47",1,1,7,7,7,29,1508670626992,20,2,"7 7",3,"7-8"
"48",1,1,7,6,7,24,1508670629492,21,2,"6 7",1,"7-8"
"49",1,1,7,7,4,49,1508670633295,22,2,"7 4",4,"7-8"
"50",1,1,7,5,7,10,1508670636819,23,2,"5 7",5,"7-8"
"51",1,1,7,4,7,8,1508670643200,24,2,"4 7",1,"7-8"
"52",1,1,7,7,4,49,1508670646785,25,2,"7 4",6,"7-8"
"53",1,1,7,4,1,12,1508670650134,0,3,"4 1",6,"7-8"
"54",1,1,7,4,4,31,1508670653367,1,3,"4 4",3,"7-8"
"55",1,1,7,5,4,37,1508670655141,2,3,"5 4",1,"7-8"
"56",1,1,7,6,4,19,1508670656880,3,3,"6 4",1,"7-8"
"57",1,1,7,5,5,22,1508670658386,4,3,"5 5",2,"7-8"
"58",1,1,7,4,5,35,1508670660861,5,3,"4 5",1,"7-8"
"59",1,1,7,4,6,34,1508670662491,6,3,"4 6",1,"7-8"
"60",1,1,7,5,6,29,1508670665600,7,3,"5 6",1,"7-8"
"61",1,1,7,5,3,22,1508670669255,8,3,"5 3",3,"7-8"
"62",1,1,7,5,4,34,1508670672818,9,3,"5 4",1,"7-8"
"63",1,1,7,6,5,12,1508670676118,10,3,"6 5",2,"7-8"
"64",1,1,7,4,7,32,1508670678453,11,3,"4 7",4,"7-8"
"65",1,1,7,4,7,31,1508670682148,12,3,"4 7",0,"7-8"
"66",1,1,7,3,7,24,1508670684283,13,3,"3 7",1,"7-8"
"67",1,1,7,3,6,30,1508670686796,14,3,"3 6",1,"7-8"
"68",1,1,7,5,7,32,1508670691963,15,3,"5 7",3,"7-8"
"69",1,1,7,6,6,14,1508670694341,16,3,"6 6",2,"7-8"
"70",1,1,7,4,5,33,1508670696688,17,3,"4 5",3,"7-8"
"71",1,1,7,3,6,30,1508670701683,18,3,"3 6",2,"7-8"
"72",1,1,7,2,6,19,1508670703957,19,3,"2 6",1,"7-8"
"73",1,1,7,3,5,47,1508670707176,20,3,"3 5",2,"7-8"
"74",1,1,7,6,7,27,1508670710643,21,3,"6 7",5,"7-8"
"75",1,1,7,3,4,41,1508670715036,22,3,"3 4",6,"7-8"
"76",1,1,7,3,3,31,1508670719228,23,3,"3 3",1,"7-8"
"77",1,1,7,4,3,14,1508670722088,24,3,"4 3",1,"7-8"
"78",1,1,7,3,5,47,1508670724475,25,3,"3 5",3,"7-8"
"79",1,1,7,7,0,13,1508670728071,0,4,"7 0",9,"7-8"
"80",1,1,7,1,3,16,1508670730831,1,4,"1 3",9,"7-8"
"81",1,1,7,5,4,41,1508670732830,2,4,"5 4",5,"7-8"
"82",1,1,7,4,5,46,1508670735031,3,4,"4 5",2,"7-8"
"83",1,1,7,6,5,32,1508670736624,4,4,"6 5",2,"7-8"
"84",1,1,7,5,6,44,1508670739532,5,4,"5 6",2,"7-8"
"85",1,1,7,4,6,52,1508670742108,6,4,"4 6",1,"7-8"
"86",1,1,7,6,6,31,1508670743835,7,4,"6 6",2,"7-8"
"87",1,1,7,5,7,49,1508670745708,8,4,"5 7",2,"7-8"
"88",1,1,7,4,7,45,1508670748035,9,4,"4 7",1,"7-8"
"89",1,1,7,6,7,40,1508670751195,10,4,"6 7",2,"7-8"
"90",1,1,7,5,5,42,1508670752624,11,4,"5 5",3,"7-8"
"91",1,1,7,3,6,43,1508670754661,12,4,"3 6",3,"7-8"
"92",1,1,7,4,6,50,1508670755685,13,4,"4 6",1,"7-8"
"93",1,1,7,3,7,24,1508670757599,14,4,"3 7",2,"7-8"
"94",1,1,7,4,4,43,1508670758981,15,4,"4 4",4,"7-8"
"95",1,1,7,4,6,50,1508670761557,16,4,"4 6",2,"7-8"
"96",1,1,7,7,6,42,1508670762601,17,4,"7 6",3,"7-8"
"97",1,1,7,7,7,32,1508670764386,18,4,"7 7",1,"7-8"
"98",1,1,7,4,5,46,1508670766110,19,4,"4 5",5,"7-8"
"99",1,1,7,7,5,33,1508670768243,20,4,"7 5",3,"7-8"
"100",1,1,7,3,5,41,1508670770242,21,4,"3 5",4,"7-8"
"101",1,1,7,2,5,38,1508670771776,22,4,"2 5",1,"7-8"
"102",1,1,7,4,6,51,1508670774310,23,4,"4 6",3,"7-8"
"103",1,1,7,2,7,18,1508670778983,24,4,"2 7",3,"7-8"
"104",1,1,7,2,6,40,1508670780375,25,4,"2 6",1,"7-8"
"105",1,1,7,6,0,28,1508670785810,0,5,"6 0",10,"7-8"
"106",1,1,7,2,5,25,1508670791036,1,5,"2 5",9,"7-8"
"107",1,1,7,5,4,36,1508670792365,2,5,"5 4",4,"7-8"
"108",1,1,7,4,4,22,1508670794215,3,5,"4 4",1,"7-8"
"109",1,1,7,7,3,30,1508670795317,4,5,"7 3",4,"7-8"
"110",1,1,7,6,3,27,1508670796561,5,5,"6 3",1,"7-8"
"111",1,1,7,5,5,31,1508670798259,6,5,"5 5",3,"7-8"
"112",1,1,7,1,1,44,1508670801785,7,5,"1 1",8,"7-8"
"113",1,1,7,2,2,37,1508670804114,8,5,"2 2",2,"7-8"
"114",1,1,7,1,2,41,1508670806640,9,5,"1 2",1,"7-8"
"115",1,1,7,1,1,44,1508670809821,10,5,"1 1",1,"7-8"
"116",1,1,7,0,1,40,1508670812343,11,5,"0 1",1,"7-8"
"117",1,1,7,0,2,36,1508670814280,12,5,"0 2",1,"7-8"
"118",1,1,7,2,1,29,1508670816203,13,5,"2 1",3,"7-8"
"119",1,1,7,1,0,27,1508670818010,14,5,"1 0",2,"7-8"
"120",1,1,7,1,1,44,1508670823069,15,5,"1 1",1,"7-8"
"121",1,1,7,1,3,34,1508670825476,16,5,"1 3",2,"7-8"
"122",1,1,7,2,3,33,1508670826753,17,5,"2 3",1,"7-8"
"123",1,1,7,0,3,31,1508670828788,18,5,"0 3",2,"7-8"
"124",1,1,7,2,0,12,1508670830922,19,5,"2 0",5,"7-8"
"125",1,1,7,7,7,50,1508670832325,20,5,"7 7",12,"7-8"
"126",1,1,7,0,0,36,1508670832439,21,5,"0 0",14,"7-8"
"127",1,1,7,1,1,44,1508670838711,22,5,"1 1",2,"7-8"
"128",1,1,7,3,2,33,1508670840494,23,5,"3 2",3,"7-8"
"129",1,1,7,3,3,36,1508670841794,24,5,"3 3",1,"7-8"
"130",1,1,7,1,1,43,1508670844059,25,5,"1 1",4,"7-8"
"131",1,1,7,5,0,30,1508670849974,0,6,"5 0",5,"7-8"
"132",1,1,7,2,4,38,1508670854300,1,6,"2 4",7,"7-8"
"133",1,1,7,3,5,41,1508670855694,2,6,"3 5",2,"7-8"
"134",1,1,7,4,6,49,1508670856985,3,6,"4 6",2,"7-8"
"135",1,1,7,4,7,40,1508670858662,4,6,"4 7",1,"7-8"
"136",1,1,7,5,6,36,1508670859613,5,6,"5 6",2,"7-8"
"137",1,1,7,3,7,27,1508670860933,6,6,"3 7",3,"7-8"
"138",1,1,7,3,6,39,1508670861314,7,6,"3 6",1,"7-8"
"139",1,1,7,5,7,28,1508670862577,8,6,"5 7",3,"7-8"
"140",1,1,7,4,6,52,1508670864377,9,6,"4 6",2,"7-8"
"141",1,1,7,4,5,34,1508670865732,10,6,"4 5",1,"7-8"
"142",1,1,7,5,5,15,1508670867011,11,6,"5 5",1,"7-8"
"143",1,1,7,2,6,37,1508670868391,12,6,"2 6",4,"7-8"
"144",1,1,7,2,5,36,1508670869405,13,6,"2 5",1,"7-8"
"145",1,1,7,4,6,50,1508670872316,14,6,"4 6",3,"7-8"
"146",1,1,7,2,7,29,1508670873420,15,6,"2 7",3,"7-8"
"147",1,1,7,1,7,35,1508670874691,16,6,"1 7",1,"7-8"
"148",1,1,7,1,6,42,1508670878699,17,6,"1 6",1,"7-8"
"149",1,1,7,4,6,51,1508670880004,18,6,"4 6",3,"7-8"
"150",1,1,7,6,6,22,1508670881113,19,6,"6 6",2,"7-8"
"151",1,1,7,1,5,30,1508670882971,20,6,"1 5",6,"7-8"
"152",1,1,7,3,4,37,1508670884594,21,6,"3 4",3,"7-8"
"153",1,1,7,4,4,25,1508670887143,22,6,"4 4",1,"7-8"
"154",1,1,7,4,6,49,1508670888740,23,6,"4 6",2,"7-8"
"155",1,1,7,5,6,35,1508670889578,24,6,"5 6",1,"7-8"
"156",1,1,7,6,7,11,1508670890490,25,6,"6 7",2,"7-8"
"157",1,1,7,6,0,25,1508670893542,0,7,"6 0",7,"7-8"
"158",1,1,7,2,4,28,1508670897506,1,7,"2 4",8,"7-8"
"159",1,1,7,5,6,51,1508670898485,2,7,"5 6",5,"7-8"
"160",1,1,7,5,7,31,1508670900043,3,7,"5 7",1,"7-8"
"161",1,1,7,6,6,23,1508670901061,4,7,"6 6",2,"7-8"
"162",1,1,7,6,7,12,1508670901892,5,7,"6 7",1,"7-8"
"163",1,1,7,4,7,24,1508670902438,6,7,"4 7",2,"7-8"
"164",1,1,7,4,6,37,1508670902861,7,7,"4 6",1,"7-8"
"165",1,1,7,5,5,39,1508670904321,8,7,"5 5",2,"7-8"
"166",1,1,7,5,6,49,1508670905724,9,7,"5 6",1,"7-8"
"167",1,1,7,7,6,7,1508670906877,10,7,"7 6",2,"7-8"
"168",1,1,7,7,7,7,1508670907665,11,7,"7 7",1,"7-8"
"169",1,1,7,3,7,20,1508670908771,12,7,"3 7",4,"7-8"
"170",1,1,7,3,6,17,1508670909468,13,7,"3 6",1,"7-8"
"171",1,1,7,4,5,32,1508670910560,14,7,"4 5",2,"7-8"
"172",1,1,7,6,5,17,1508670911915,15,7,"6 5",2,"7-8"
"173",1,1,7,5,6,50,1508670913716,16,7,"5 6",2,"7-8"
"174",1,1,7,5,4,13,1508670915753,17,7,"5 4",2,"7-8"
"175",1,1,7,3,4,25,1508670916568,18,7,"3 4",2,"7-8"
"176",1,1,7,3,5,21,1508670917808,19,7,"3 5",1,"7-8"
"177",1,1,7,7,5,7,1508670921056,20,7,"7 5",4,"7-8"
"178",1,1,7,5,6,50,1508670922433,21,7,"5 6",3,"7-8"
"179",1,1,7,5,5,41,1508670923551,22,7,"5 5",1,"7-8"
"180",1,1,7,6,4,11,1508670924565,23,7,"6 4",2,"7-8"
"181",1,1,7,4,4,11,1508670926380,24,7,"4 4",2,"7-8"
"182",1,1,7,5,6,48,1508670928100,25,7,"5 6",3,"7-8"
"183",1,1,7,6,7,20,1508670932638,0,8,"6 7",2,"7-8"
"184",1,1,7,3,4,32,1508670936939,1,8,"3 4",6,"7-8"
"185",1,1,7,4,4,24,1508670938572,2,8,"4 4",1,"7-8"
"186",1,1,7,5,2,29,1508670939365,3,8,"5 2",3,"7-8"
"187",1,1,7,2,1,49,1508670940326,4,8,"2 1",4,"7-8"
"188",1,1,7,3,1,36,1508670941810,5,8,"3 1",1,"7-8"
"189",1,1,7,2,2,40,1508670942952,6,8,"2 2",2,"7-8"
"190",1,1,7,3,3,19,1508670944511,7,8,"3 3",2,"7-8"
"191",1,1,7,0,1,42,1508670945493,8,8,"0 1",5,"7-8"
"192",1,1,7,1,1,48,1508670946550,9,8,"1 1",1,"7-8"
"193",1,1,7,1,2,38,1508670947305,10,8,"1 2",1,"7-8"
"194",1,1,7,0,2,42,1508670950221,11,8,"0 2",1,"7-8"
"195",1,1,7,0,0,35,1508670952326,12,8,"0 0",2,"7-8"
"196",1,1,7,1,0,36,1508670952809,13,8,"1 0",1,"7-8"
"197",1,1,7,2,1,51,1508670954495,14,8,"2 1",2,"7-8"
"198",1,1,7,3,2,27,1508670956458,15,8,"3 2",2,"7-8"
"199",1,1,7,2,0,37,1508670958209,16,8,"2 0",3,"7-8"
"200",1,1,7,3,0,37,1508670959734,17,8,"3 0",1,"7-8"
"201",1,1,7,2,3,21,1508670962868,18,8,"2 3",4,"7-8"
"202",1,1,7,1,3,29,1508670963929,19,8,"1 3",1,"7-8"
"203",1,1,7,0,3,32,1508670964689,20,8,"0 3",1,"7-8"
"204",1,1,7,2,1,52,1508670965920,21,8,"2 1",4,"7-8"
"205",1,1,7,4,0,32,1508670969677,22,8,"4 0",3,"7-8"
"206",1,1,7,4,1,30,1508670971621,23,8,"4 1",1,"7-8"
"207",1,1,7,4,2,28,1508670972606,24,8,"4 2",1,"7-8"
"208",1,1,7,4,3,26,1508670974481,25,8,"4 3",1,"7-8"
"209",2,0,10,0,1,5,1508672371251,0,1,"0 1",6,"9-11"
"210",2,0,10,3,2,0,1508672375958,1,1,"3 2",4,"9-11"
"211",2,0,10,4,4,14,1508672377837,2,1,"4 4",3,"9-11"
"212",2,0,10,3,5,25,1508672379364,3,1,"3 5",2,"9-11"
"213",2,0,10,3,6,38,1508672381102,4,1,"3 6",1,"9-11"
"214",2,0,10,4,6,36,1508672382125,5,1,"4 6",1,"9-11"
"215",2,0,10,4,7,45,1508672382923,6,1,"4 7",1,"9-11"
"216",2,0,10,3,7,46,1508672384364,7,1,"3 7",1,"9-11"
"217",2,0,10,5,6,33,1508672385437,8,1,"5 6",3,"9-11"
"218",2,0,10,5,7,38,1508672387096,9,1,"5 7",1,"9-11"
"219",2,0,10,2,7,48,1508672388106,10,1,"2 7",3,"9-11"
"220",2,0,10,6,7,38,1508672389239,11,1,"6 7",4,"9-11"
"221",2,0,10,1,7,50,1508672390547,12,1,"1 7",5,"9-11"
"222",2,0,10,0,7,48,1508672391576,13,1,"0 7",1,"9-11"
"223",2,0,10,1,6,45,1508672392786,14,1,"1 6",2,"9-11"
"224",2,0,10,0,6,44,1508672393603,15,1,"0 6",1,"9-11"
"225",2,0,10,2,6,41,1508672394386,16,1,"2 6",2,"9-11"
"226",2,0,10,7,7,38,1508672395535,17,1,"7 7",6,"9-11"
"227",2,0,10,7,6,34,1508672396546,18,1,"7 6",1,"9-11"
"228",2,0,10,6,6,34,1508672396845,19,1,"6 6",1,"9-11"
"229",2,0,10,0,5,31,1508672398359,20,1,"0 5",7,"9-11"
"230",2,0,10,1,5,33,1508672399299,21,1,"1 5",1,"9-11"
"231",2,0,10,2,5,29,1508672399969,22,1,"2 5",1,"9-11"
"232",2,0,10,2,4,15,1508672400658,23,1,"2 4",1,"9-11"
"233",2,0,10,7,2,13,1508672402174,24,1,"7 2",7,"9-11"
"234",2,0,10,6,1,5,1508672402954,25,1,"6 1",2,"9-11"
"235",2,0,10,3,1,31,1508672407740,0,2,"3 1",3,"9-11"
"236",2,0,10,4,1,31,1508672410466,1,2,"4 1",1,"9-11"
"237",2,0,10,4,2,25,1508672411498,2,2,"4 2",1,"9-11"
"238",2,0,10,3,2,26,1508672412380,3,2,"3 2",1,"9-11"
"239",2,0,10,3,3,22,1508672413475,4,2,"3 3",1,"9-11"
"240",2,0,10,4,3,23,1508672414392,5,2,"4 3",1,"9-11"
"241",2,0,10,4,4,21,1508672415489,6,2,"4 4",1,"9-11"
"242",2,0,10,3,4,19,1508672416076,7,2,"3 4",1,"9-11"
"243",2,0,10,6,4,20,1508672417229,8,2,"6 4",3,"9-11"
"244",2,0,10,0,2,29,1508672419465,9,2,"0 2",8,"9-11"
"245",2,0,10,0,3,21,1508672420578,10,2,"0 3",1,"9-11"
"246",2,0,10,1,1,36,1508672421995,11,2,"1 1",3,"9-11"
"247",2,0,10,0,0,48,1508672423082,12,2,"0 0",2,"9-11"
"248",2,0,10,1,0,45,1508672424255,13,2,"1 0",1,"9-11"
"249",2,0,10,2,0,38,1508672425036,14,2,"2 0",1,"9-11"
"250",2,0,10,3,0,35,1508672426018,15,2,"3 0",1,"9-11"
"251",2,0,10,4,0,30,1508672426866,16,2,"4 0",1,"9-11"
"252",2,0,10,5,0,27,1508672427821,17,2,"5 0",1,"9-11"
"253",2,0,10,6,0,20,1508672428669,18,2,"6 0",1,"9-11"
"254",2,0,10,7,0,11,1508672429401,19,2,"7 0",1,"9-11"
"255",2,0,10,0,1,39,1508672431026,20,2,"0 1",8,"9-11"
"256",2,0,10,2,6,18,1508672432571,21,2,"2 6",7,"9-11"
"257",2,0,10,1,4,19,1508672434031,22,2,"1 4",3,"9-11"
"258",2,0,10,2,1,32,1508672435434,23,2,"2 1",4,"9-11"
"259",2,0,10,5,2,27,1508672437063,24,2,"5 2",4,"9-11"
"260",2,0,10,5,1,26,1508672438476,25,2,"5 1",1,"9-11"
"261",2,0,10,5,6,19,1508672442323,0,3,"5 6",5,"9-11"
"262",2,0,10,3,2,35,1508672444184,1,3,"3 2",6,"9-11"
"263",2,0,10,2,2,32,1508672445609,2,3,"2 2",1,"9-11"
"264",2,0,10,4,2,39,1508672446839,3,3,"4 2",2,"9-11"
"265",2,0,10,5,2,39,1508672448087,4,3,"5 2",1,"9-11"
"266",2,0,10,6,2,35,1508672449262,5,3,"6 2",1,"9-11"
"267",2,0,10,5,3,32,1508672450207,6,3,"5 3",2,"9-11"
"268",2,0,10,4,3,32,1508672451283,7,3,"4 3",1,"9-11"
"269",2,0,10,5,1,45,1508672452206,8,3,"5 1",3,"9-11"
"270",2,0,10,5,0,47,1508672453390,9,3,"5 0",1,"9-11"
"271",2,0,10,6,0,43,1508672455016,10,3,"6 0",1,"9-11"
"272",2,0,10,4,0,51,1508672456146,11,3,"4 0",2,"9-11"
"273",2,0,10,4,1,45,1508672457208,12,3,"4 1",1,"9-11"
"274",2,0,10,6,1,43,1508672458181,13,3,"6 1",2,"9-11"
"275",2,0,10,3,0,48,1508672459179,14,3,"3 0",4,"9-11"
"276",2,0,10,3,1,46,1508672460043,15,3,"3 1",1,"9-11"
"277",2,0,10,7,1,33,1508672461939,16,3,"7 1",4,"9-11"
"278",2,0,10,7,0,36,1508672462820,17,3,"7 0",1,"9-11"
"279",2,0,10,2,0,48,1508672463831,18,3,"2 0",5,"9-11"
"280",2,0,10,2,1,40,1508672464722,19,3,"2 1",1,"9-11"
"281",2,0,10,2,0,45,1508672465614,20,3,"2 0",1,"9-11"
"282",2,0,10,1,0,41,1508672466581,21,3,"1 0",1,"9-11"
"283",2,0,10,1,1,37,1508672467929,22,3,"1 1",1,"9-11"
"284",2,0,10,0,0,37,1508672468968,23,3,"0 0",2,"9-11"
"285",2,0,10,0,1,32,1508672469642,24,3,"0 1",1,"9-11"
"286",2,0,10,0,2,25,1508672470482,25,3,"0 2",1,"9-11"
"287",2,0,10,2,6,15,1508672473306,0,4,"2 6",6,"9-11"
"288",2,0,10,4,4,31,1508672476684,1,4,"4 4",4,"9-11"
"289",2,0,10,4,3,41,1508672477630,2,4,"4 3",1,"9-11"
"290",2,0,10,4,2,46,1508672478595,3,4,"4 2",1,"9-11"
"291",2,0,10,4,1,49,1508672479384,4,4,"4 1",1,"9-11"
"292",2,0,10,4,0,50,1508672480267,5,4,"4 0",1,"9-11"
"293",2,0,10,3,0,50,1508672481054,6,4,"3 0",1,"9-11"
"294",2,0,10,3,1,50,1508672481802,7,4,"3 1",1,"9-11"
"295",2,0,10,3,2,47,1508672482561,8,4,"3 2",1,"9-11"
"296",2,0,10,3,3,40,1508672483271,9,4,"3 3",1,"9-11"
"297",2,0,10,3,4,32,1508672484148,10,4,"3 4",1,"9-11"
"298",2,0,10,5,3,34,1508672485254,11,4,"5 3",3,"9-11"
"299",2,0,10,5,2,41,1508672485870,12,4,"5 2",1,"9-11"
"300",2,0,10,5,1,46,1508672486478,13,4,"5 1",1,"9-11"
"301",2,0,10,5,0,49,1508672487058,14,4,"5 0",1,"9-11"
"302",2,0,10,2,0,49,1508672487793,15,4,"2 0",3,"9-11"
"303",2,0,10,2,1,46,1508672488460,16,4,"2 1",1,"9-11"
"304",2,0,10,2,2,44,1508672489141,17,4,"2 2",1,"9-11"
"305",2,0,10,2,3,39,1508672489757,18,4,"2 3",1,"9-11"
"306",2,0,10,2,4,31,1508672490510,19,4,"2 4",1,"9-11"
"307",2,0,10,5,4,25,1508672490994,20,4,"5 4",3,"9-11"
"308",2,0,10,1,0,41,1508672491813,21,4,"1 0",8,"9-11"
"309",2,0,10,1,1,40,1508672492571,22,4,"1 1",1,"9-11"
"310",2,0,10,1,2,38,1508672493354,23,4,"1 2",1,"9-11"
"311",2,0,10,1,3,32,1508672494149,24,4,"1 3",1,"9-11"
"312",2,0,10,6,0,46,1508672495433,25,4,"6 0",8,"9-11"
"313",2,0,10,0,2,23,1508672497663,0,5,"0 2",8,"9-11"
"314",2,0,10,3,0,35,1508672500594,1,5,"3 0",5,"9-11"
"315",2,0,10,4,0,37,1508672501275,2,5,"4 0",1,"9-11"
"316",2,0,10,5,0,41,1508672501918,3,5,"5 0",1,"9-11"
"317",2,0,10,6,0,46,1508672502506,4,5,"6 0",1,"9-11"
"318",2,0,10,7,0,50,1508672503168,5,5,"7 0",1,"9-11"
"319",2,0,10,7,1,47,1508672503838,6,5,"7 1",1,"9-11"
"320",2,0,10,6,1,42,1508672504443,7,5,"6 1",1,"9-11"
"321",2,0,10,5,1,36,1508672505055,8,5,"5 1",1,"9-11"
"322",2,0,10,6,2,37,1508672505921,9,5,"6 2",2,"9-11"
"323",2,0,10,7,2,45,1508672506288,10,5,"7 2",1,"9-11"
"324",2,0,10,7,3,43,1508672506941,11,5,"7 3",1,"9-11"
"325",2,0,10,7,4,42,1508672507533,12,5,"7 4",1,"9-11"
"326",2,0,10,7,5,38,1508672508054,13,5,"7 5",1,"9-11"
"327",2,0,10,7,6,37,1508672508652,14,5,"7 6",1,"9-11"
"328",2,0,10,7,7,35,1508672509240,15,5,"7 7",1,"9-11"
"329",2,0,10,6,3,33,1508672510334,16,5,"6 3",5,"9-11"
"330",2,0,10,6,4,32,1508672510970,17,5,"6 4",1,"9-11"
"331",2,0,10,2,0,31,1508672512469,18,5,"2 0",8,"9-11"
"332",2,0,10,4,6,10,1508672513695,19,5,"4 6",8,"9-11"
"333",2,0,10,3,2,25,1508672514980,20,5,"3 2",5,"9-11"
"334",2,0,10,4,1,30,1508672516182,21,5,"4 1",2,"9-11"
"335",2,0,10,1,0,28,1508672518240,22,5,"1 0",4,"9-11"
"336",2,0,10,6,5,31,1508672520516,23,5,"6 5",10,"9-11"
"337",2,0,10,6,6,26,1508672521132,24,5,"6 6",1,"9-11"
"338",2,0,10,6,7,24,1508672521742,25,5,"6 7",1,"9-11"
"339",2,0,10,6,2,42,1508672524536,0,6,"6 2",5,"9-11"
"340",2,0,10,6,1,48,1508672526632,1,6,"6 1",1,"9-11"
"341",2,0,10,6,0,49,1508672527868,2,6,"6 0",1,"9-11"
"342",2,0,10,5,0,46,1508672528582,3,6,"5 0",1,"9-11"
"343",2,0,10,7,0,49,1508672529223,4,6,"7 0",2,"9-11"
"344",2,0,10,7,1,47,1508672529863,5,6,"7 1",1,"9-11"
"345",2,0,10,5,1,43,1508672530521,6,6,"5 1",2,"9-11"
"346",2,0,10,7,2,44,1508672531663,7,6,"7 2",3,"9-11"
"347",2,0,10,5,2,41,1508672532302,8,6,"5 2",2,"9-11"
"348",2,0,10,7,3,37,1508672533003,9,6,"7 3",3,"9-11"
"349",2,0,10,6,3,38,1508672533519,10,6,"6 3",1,"9-11"
"350",2,0,10,5,3,37,1508672534093,11,6,"5 3",1,"9-11"
"351",2,0,10,5,4,34,1508672534675,12,6,"5 4",1,"9-11"
"352",2,0,10,6,4,33,1508672535336,13,6,"6 4",1,"9-11"
"353",2,0,10,4,4,32,1508672537038,14,6,"4 4",2,"9-11"
"354",2,0,10,4,3,33,1508672537669,15,6,"4 3",1,"9-11"
"355",2,0,10,4,2,34,1508672538392,16,6,"4 2",1,"9-11"
"356",2,0,10,4,1,37,1508672538974,17,6,"4 1",1,"9-11"
"357",2,0,10,4,0,42,1508672539521,18,6,"4 0",1,"9-11"
"358",2,0,10,7,4,32,1508672540267,19,6,"7 4",7,"9-11"
"359",2,0,10,3,0,31,1508672541226,20,6,"3 0",8,"9-11"
"360",2,0,10,3,1,28,1508672541969,21,6,"3 1",1,"9-11"
"361",2,0,10,3,2,30,1508672542792,22,6,"3 2",1,"9-11"
"362",2,0,10,3,3,27,1508672543398,23,6,"3 3",1,"9-11"
"363",2,0,10,3,4,28,1508672543954,24,6,"3 4",1,"9-11"
"364",2,0,10,2,0,22,1508672546377,25,6,"2 0",5,"9-11"
"365",2,0,10,2,3,2,1508672548396,0,7,"2 3",3,"9-11"
"366",2,0,10,6,3,14,1508672552671,1,7,"6 3",4,"9-11"
"367",2,0,10,6,0,47,1508672553628,2,7,"6 0",3,"9-11"
