"","X","X.1","X.2","par1","par2","par3"
"44","cv",4,103.248733495539,0.99108093640245,-3.00174367997066,-1.32699232743031
"45","cv",5,104.574615596628,0.37927950382727,-2.27264685707642,-1.07826056543595
"46","cv",6,103.084852631078,0.917237418036376,-2.70037710684797,-1.01628325596945
"47","cv",7,103.836731570356,0.2048115810776,-1.91827302572066,-0.500608020542763
"48","cv",8,103.479267348011,0.801376325283451,-2.76972160057724,-1.30772371143569
"49","cv",1,103.559797701582,-4.13913601385103,3.15324424781639,4.99886536097228
"50","cv",2,105.526705661237,2.02199281613183,0.537858912384361,-1.12273456859454
"51","cv",3,103.590845637853,-4.40615406374118,3.16586297731197,4.99979463905217
"52","cv",4,103.526961043146,-4.04560365215862,3.10236466807601,4.95683265612212
"53","cv",5,103.559277755139,-0.495827983808372,-0.469169186173843,1.18045762032888
"54","cv",6,104.259527387663,4.77041947546081,3.79202968324324,-3.09096696922813
"55","cv",7,103.478794706831,-0.038624495918617,-0.993201838239171,0.599345998425393
"56","cv",8,104.037636971306,-4.29475884406403,3.30634557204394,4.99258263616294
"57","cv",1,104.463104027161,-4.99999589203812,-4.99999998338011,-0.473033157666887
"58","cv",2,103.937760351789,0.381504249986715,4.40944268984106,4.72350728698075
"59","cv",3,106.716399536448,1.22092042252934,4.06717564495193,1.71184261047414
"60","cv",4,104.156646413273,-4.99999823146079,-4.9999999887383,-0.0123657141784802
"61","cv",5,103.982708722558,-4.99370830711142,-4.99999354829515,0.824816002528113
"62","cv",6,103.972077083992,0.300721925379752,4.91067131278227,-4.90763090187565
"63","cv",7,103.972077083992,0.751481992706619,4.57990654977039,-4.99741027164977
"64","cv",8,104.294105559986,0.467748447565467,4.36303390428662,3.87287393724546
"65","cv",1,104.502468588846,-4.99988493850625,-4.9999999973868,-0.985887903056054
"66","cv",2,104.006601865346,-4.9999987788978,-4.99999998893805,-0.694862607623555
"67","cv",3,103.627376332036,-4.9999813011925,-4.99999999259178,-0.620735700585343
"68","cv",4,103.9672316205,-1.30064199777596,-4.9999999949037,-0.712489352144926
"69","cv",5,103.563412639437,-4.9999922230166,-4.99999997523707,-0.50294606902482
"70","cv",6,103.576147175927,-1.09183228341041,-4.99999999645274,-0.508453726304816
"71","cv",7,103.520975255582,-2.57924327934967,-4.99999999992668,-0.511560717061252
"72","cv",8,104.375744971801,-1.42981731654877,-4.99999999834025,-0.806596451788051
"73","cv",1,103.972077083992,1.01326436246975,4.3461159374064,-4.75701365333245
"74","cv",2,103.972077083992,1.06801458306752,4.31024384799996,-4.68223676318303
"75","cv",3,103.972077083992,0.515738611654432,4.72442492446382,-4.12313962862705
"76","cv",4,111.200132609857,0.726576758014985,4.42525089010563,-1.72124477595972
"77","cv",5,103.963147027335,0.948154426920018,4.39000301087642,-4.81626831971869
"78","cv",6,103.972077083992,0.685188748233423,4.58829604984288,-0.927571557165285
"79","cv",7,103.972077083992,2.46926643210004,3.85155549001828,-4.99215892748907
"80","cv",8,104.367607510972,2.13355400013282,-4.99930258521047,-2.28562981127383
"81","cv",1,103.836967896651,0.187061597801255,-4.99999959080646,-0.762487797011001
"82","cv",2,104.534662844504,-4.99998365401799,-4.99999999676682,-0.963231536060169
"83","cv",3,103.655698615452,-2.74220079679968,-4.99999998108431,-0.185803938903444
"84","cv",4,103.870312704659,-4.99976718364955,-4.99999999424369,-0.780432946301003
"85","cv",5,103.815273312617,-3.02959634403449,-4.99999978579192,-0.709759559752425
"86","cv",6,103.729727130692,0.090551616226782,-4.9999998019265,-0.598868052294252
"87","cv",7,103.958830357445,-4.71543527976328,-4.99949405977013,-0.6680504840723
"88","cv",8,104.360830821224,-4.99919519332196,-4.99999973092231,-0.903138963636907
"89","cv",1,103.726930080961,3.39529449685963,-1.82984215495277,-4.99972625743196
"90","cv",2,103.92854397136,3.33541867289589,-1.72347472715925,-4.99965069312399
"91","cv",3,103.516934120914,3.51972126079568,-1.92970633737832,-4.99939031837475
"92","cv",4,104.034949679637,1.07123090004401,-1.78662758647231,-1.02228102607786
"93","cv",5,103.889983421388,1.07857791942697,-2.22560842357111,-1.09788377921412
"94","cv",6,104.690838348192,1.55776367105265,-2.12772856733992,-2.04692009012521
"95","cv",7,103.830364282115,3.31459990628555,-2.22508127664164,-4.99991757278609
"96","cv",8,104.569690610311,3.47103518485057,-1.01968855605257,-4.99983664101419
"97","cv",1,103.98976849863,2.12952379807105,-4.98094684304143,-3.56093727627401
