"","X","X.1","X.2","par1","par2","par3","r2","id"
"180","cv",4,102.044105877308,2.74283152631742,-4.96965251608125,-3.56922280691989,0.0185431633257295,23
"181","cv",5,116.209334181889,-0.0575963454321027,4.74660846404731,-0.566093150526285,-0.117697534194797,23
"182","cv",6,101.93631213949,-1.95380329067632,-4.99406125961065,0.371310660765919,0.0195799199323222,23
"183","cv",7,102.174357430355,3.38148190186792,-4.99807570156891,-4.96239863457091,0.0172904081947362,23
"184","cv",8,102.642504682574,1.59769992175798,-3.39077901284155,-1.81860133125657,0.0127877834001885,23
"185","cv",1,101.940580370056,0.346417301627924,4.73615137137036,-3.9677371861611,0.0195388682318494,24
"186","cv",2,101.954757208658,-2.53554598195478,-4.98313720526285,-1.14249503083301,0.019402515866872,24
"187","cv",3,101.728409603015,-4.93726066631638,-4.99990660713481,-1.02094129986036,0.021579519654727,24
"188","cv",4,103.004297611759,-4.51577401270992,-4.99966794452464,-1.45861196753402,0.00930807096842923,24
"189","cv",5,102.291378492301,-3.8541023868008,-4.99993500682129,-1.24202361362224,0.0161649034897424,24
"190","cv",6,101.904141242715,-4.50096186612636,-4.9999604739447,-1.09619715408725,0.0198893385539105,24
"191","cv",7,102.276788576012,-4.96768020812136,-4.99996325926718,-1.22821833086411,0.0163052288222567,24
"192","cv",8,101.972077083992,0.479567957477714,4.66185162837057,-1.95059487421292,0.0192359338785174,24
"193","cv",1,101.567497135545,3.43349625003794,-2.02142362547908,-4.98135247172583,0.0231271704469682,25
"194","cv",2,102.514700010276,3.09475505507207,-1.93435452708132,-4.81049470758458,0.0140170045130336,25
"195","cv",3,103.083102510812,3.84866235648346,0.110685875151188,-4.67378025034514,0.0085501280546858,25
"196","cv",4,101.858005986105,3.26355919438447,-2.18804904359737,-4.95729376146247,0.0203330659267198,25
"197","cv",5,102.128943724844,3.21677957347094,-2.15400592379923,-4.94954409703479,0.0177271957129301,25
"198","cv",6,101.95713420559,3.22667589082877,-2.48754766288212,-4.90036217589129,0.0193796539889654,25
"199","cv",7,102.175588833924,3.23616365012541,-1.88566914516776,-4.97865158496934,0.0172785645959207,25
"200","cv",8,101.654707169785,3.32052337054566,-1.62540371418892,-4.65896313415355,0.0222883872208761,25
"201","cv",1,102.014635080343,-0.647323066741685,-1.0487139525482,2.17282042843994,0.0188266124766124,26
"202","cv",2,101.972077083992,0.859374645802702,4.53986242896035,-3.1183121994437,0.0192359338785174,26
"203","cv",3,101.961357446794,0.366115246419828,-2.38255885772291,0.983505977595258,0.0193390349946888,26
"204","cv",4,101.972077083992,0.709884715255358,4.58548521318287,-3.09779830563428,0.0192359338785174,26
"205","cv",5,102.229775286527,2.5401017537739,-4.52866053129167,-2.80386199058767,0.0167574010862293,26
"206","cv",6,102.970050154042,3.78475317628516,-0.451083619505481,-4.49314766568862,0.00963746188450509,26
"207","cv",7,102.022792131864,0.735626896638423,-2.88425449023046,0.178068564148042,0.0187481582247617,26
"208","cv",8,101.996789431219,-0.778515525436359,-0.904605140464668,2.49576170406873,0.0189982513398967,26
"209","cv",1,102.240199418827,0.810873059750118,-4.99839184655124,-1.20318383019389,0.0166571421263974,27
"210","cv",2,102.01302399379,0.527313182700133,-4.95076827117086,-0.770721222640581,0.0188421078538155,27
"211","cv",3,102.373571559743,0.764476528308109,-4.99101359985556,-1.160957152596,0.015374373284449,27
"212","cv",4,101.648064236926,1.2552861117221,-4.98952580056292,-1.12686613636011,0.0223522787294936,27
"213","cv",5,102.34918570563,0.825645122517946,-4.9952278985235,-1.29428854912253,0.0156089156230933,27
"214","cv",6,102.250597674322,1.01619163381204,-4.99733824718777,-1.36251087955366,0.0165571320488205,27
"215","cv",7,101.562719530324,1.18741138079097,-4.85037808772177,-1.01391294337606,0.0231731212960326,27
"216","cv",8,101.594671654492,-4.99266996910921,-4.99969292547557,-0.0296388325104287,0.0228658068221456,27
"217","cv",1,102.044031697248,1.60523733356968,3.94832387175411,1.24273553140834,0.018543876787094,28
"218","cv",2,101.972077083992,1.66112676195162,3.96463991449595,-1.96038702715684,0.0192359338785174,28
"219","cv",3,101.972077083992,0.700110013018401,4.48297434181749,-1.48680651112775,0.0192359338785174,28
"220","cv",4,102.904338184806,-2.14490297662645,-4.99991186531649,-0.838035625126263,0.0102694774321306,28
"221","cv",5,102.511961544778,2.44185081219275,-4.50017384383442,-3.43929294617177,0.0140433429836576,28
"222","cv",6,101.821751646284,1.12680043225734,4.14898068644106,1.33982906622524,0.0206817589685228,28
"223","cv",7,101.938950805516,2.69977006384519,-4.98370955604863,-3.46242525556443,0.0195545413297203,28
"224","cv",8,101.893229168068,3.60472849814698,-3.0061731477447,-4.96754165377557,0.019994290527104,28
"225","cv",1,101.972077083992,1.0430457325696,4.54170288723224,-2.87357895736495,0.0192359338785174,29
"226","cv",2,101.972077083992,1.76548014675976,4.08821138966033,-4.13272587349638,0.0192359338785174,29
"227","cv",3,123.638479429594,0.895733045779139,4.33845055572454,-4.68579324140486,-0.189150807574183,29
"228","cv",4,101.972077083992,0.803995298462786,4.73317485768348,-2.75293424869648,0.0192359338785174,29
"229","cv",5,101.972077083992,1.26294248473343,4.37369906593457,-2.74843945644221,0.0192359338785174,29
"230","cv",6,101.972077083992,0.635417764122776,4.89780769278246,-3.34118863744688,0.0192359338785174,29
"231","cv",7,101.972077083992,1.41084396139932,4.30027252798494,-3.22224068564679,0.0192359338785174,29
"232","cv",8,101.972077083992,1.0660734983764,4.49896957725286,-3.11228171456605,0.0192359338785174,29
"233","cv",1,102.402223212017,1.16220976137101,-4.99773886739926,-2.08352739326673,0.0150988026401224,30
"234","cv",2,101.870212172543,0.838690759148707,-4.9879360260791,-1.57817091367348,0.0202156672291045,30
"235","cv",3,101.970818801509,1.32040220205244,-4.97149412850144,-2.20947177671608,0.0192480359978393,30
"236","cv",4,102.867777530614,1.01138287438933,-4.98460733549439,-2.06305671700997,0.0106211165954269,30
"237","cv",5,101.277204359304,0.668394929376895,-4.99975549308542,-1.30170585013148,0.0259191967715601,30
"238","cv",6,103.542063271118,1.13845878944229,-4.99658936068028,-2.2349014973006,0.00413585863564525,30
"239","cv",7,101.118201106781,1.29168700240668,-4.99206995052119,-1.87109496992587,0.027448484797561,30
"240","cv",8,100.99234622705,1.23934722493204,-4.95124269861448,-1.47146259303153,0.0286589528699582,30
"241","cv",1,101.972077083992,0.92482561226457,4.27700917909279,-1.0083310844622,0.0192359338785174,31
"242","cv",2,101.81459351431,1.23976046377851,4.18988490244374,-4.48146795153313,0.0207506056451956,31
"243","cv",3,101.924832013087,0.764455989523592,4.38718248436047,-3.68749987566844,0.0196903354085248,31
"244","cv",4,101.767348443406,0.538486494135914,4.55575191077794,-1.56986974865986,0.0212050071751934,31
"245","cv",5,101.972077083992,0.809455359452684,4.35377784076795,-0.575534611070485,0.0192359338785174,31
"246","cv",6,102.395501518172,1.15515409208664,-4.99955054269587,-1.58147087766907,0.0151634516692996,31
"247","cv",7,101.972077083992,0.13087741987645,4.96198010913722,-1.61795652558508,0.0192359338785174,31
"248","cv",8,101.861838585215,1.18234706736913,4.18497099890353,-3.34823948524209,0.0202962041151884,31
"249","cv",1,101.903360750382,1.37828658659577,-4.98893363171583,-0.462729842220251,0.0198968453033656,32
"250","cv",2,101.970016886224,0.872191930625984,-4.99973404706037,-0.936993123178901,0.0192557487925384,32
"251","cv",3,102.455035974608,-0.0544018051636387,-4.99987433406224,-0.980935908245841,0.0145908512355513,32
"252","cv",4,101.904822808567,0.253574619213635,-4.99953467182141,-0.0525706504968742,0.019882783276079,32
"253","cv",5,101.9348553129,0.88836293666953,-4.99949540996658,-0.73463602839391,0.0195939316423011,32
"254","cv",6,102.155949837664,0.870995028006115,-4.99921148762471,-1.22218353740616,0.0174674518126696,32
"255","cv",7,104.058860603947,1.00760097732803,4.10481113253441,2.94214678138614,-0.000834681025801753,32
"256","cv",8,102.221849559572,0.757301639635995,-4.99768716740656,-1.24039598842241,0.016833630466052,32
"257","cv",1,101.983946001253,0.373793632234662,-2.42073861395908,-0.704164994092676,0.0191217790246964,33
"258","cv",2,101.550370674817,0.925627928658195,-2.32813527793259,-0.576780118435729,0.0232918921800366,33
"259","cv",3,103.816805639727,0.532046452129782,-2.26356373770318,-1.18723558843471,0.00149339561754991,33
"260","cv",4,102.680797572555,1.02079741484296,-1.91181426347693,-1.13737645515082,0.0124194836503426,33
"261","cv",5,101.489570383188,0.257597926860811,-2.66601706247752,-0.266078646008598,0.0238766673748217,33
"262","cv",6,101.83316936394,0.729753916855009,-2.40891810601969,-0.769714141434122,0.0205719437375855,33
"263","cv",7,101.995798995146,0.355054700162362,-2.61155906480807,-0.824215359465568,0.0190077773213022,33
"264","cv",8,101.77536710262,1.28952055360197,3.96717067109421,2.48992446764242,0.0211278839759759,33
"265","cv",1,102.171579555722,3.42514674172158,-3.05841959050836,-4.95346334899013,0.0173171257011178,34
"266","cv",2,101.972106763965,3.68264460321474,-2.55768213140908,-4.99117211938933,0.0192356484175185,34
"267","cv",3,101.919918400427,3.83514660705305,-2.44140576288832,-4.9744208355781,0.019737594372641,34
"268","cv",4,101.894039380208,4.2597109472155,-4.9874199271838,-4.97965396380648,0.0199864979335278,34
