"","X","X.1","X.2","par1","par2","par3","id"
"79","cv",7,101.144709381909,2.13455389948782,0.190570903909006,-3.37584796802992,10
"80","cv",8,98.5845749870034,2.49029534255446,0.31390795822313,-3.83319127396685,10
"81","cv",1,98.3673269634682,1.54207298259945,-0.580155128960794,-3.7144545833495,11
"82","cv",2,98.3053460580189,1.0681808636247,-0.628514066790193,-3.03223856421581,11
"83","cv",3,106.503217844608,0.27871547822137,-1.04282914602434,-4.04717653343817,11
"84","cv",4,98.8392596328643,1.1877603388112,-0.707469404666372,-3.31558541839317,11
"85","cv",5,98.3308188476076,1.02207396253715,-0.646669301378898,-2.97289825659117,11
"86","cv",6,98.2921988007033,0.666309302532016,-0.711455035393818,-2.60724699646225,11
"87","cv",7,101.150825520835,-0.224663089585786,-0.161287590214921,-1.25416743311939,11
"88","cv",8,98.1334237295824,0.18393194418523,-0.803967873272866,-2.26610915491431,11
"89","cv",1,100.447893047524,1.52855215974385,-0.230731347838991,-2.96771827856661,12
"90","cv",2,100.623188082506,1.18156875842394,-0.508487496080875,-2.86656635748459,12
"91","cv",3,100.568831688975,1.04966708087002,-0.346835118216885,-2.34559848619887,12
"92","cv",4,106.879870558513,0.755576223389665,-0.949566129079354,-3.68230301178043,12
"93","cv",5,100.770044802001,1.30223348694648,-0.512484129249033,-3.03732914015995,12
"94","cv",6,100.910527852124,2.20717839544535,-0.505949875356673,-4.72827628360055,12
"95","cv",7,98.8722859788298,1.30383917271104,-0.589118833796997,-3.13854259536313,12
"96","cv",8,98.7499022773054,1.63268097466806,-0.55660175114881,-3.68582734443512,12
"97","cv",1,98.4560577507221,1.27675502473752,-0.662402729109156,-3.09206558602108,13
"98","cv",2,105.95712689529,0.732167699947476,-0.970589465270653,-3.66873073725738,13
"99","cv",3,98.1088637316872,1.96048793986733,-0.611728245736002,-4.28740727573634,13
"100","cv",4,99.9816968376674,2.23926376790269,-0.324591432960659,-4.43217562754453,13
"101","cv",5,100.308772007064,1.57200186570514,-0.43327997704958,-3.386721387564,13
"102","cv",6,98.8219040725693,1.61786674790296,-0.726998265136799,-3.80150650874139,13
"103","cv",7,98.4433235777713,1.75219783939515,-0.642777267830758,-3.91724646579594,13
"104","cv",8,98.42589453145,1.91849567627037,-0.649918970907282,-4.24783641621155,13
"105","cv",1,106.094108752187,1.33091796380049,-0.72574579181188,-4.46835597597294,14
"106","cv",2,98.265848588959,1.8940038163127,0.0196458137453629,-3.5574281932122,14
"107","cv",3,98.3487192136755,1.931440309832,-0.0677667755984881,-3.75214154010335,14
"108","cv",4,98.1932030581454,1.3234663270364,0.00416208397553225,-2.5757929276204,14
"109","cv",5,102.322198159678,2.7785080992793,1.9300230655014,-3.30103699304474,14
"110","cv",6,98.3163073671943,1.21480291328357,-0.0621458024500899,-2.48844394625091,14
"111","cv",7,98.4176553505682,0.542862797593514,-0.231930951191938,-1.8162495232796,14
"112","cv",8,98.2913232883142,0.860336774074372,-0.0892381283970761,-2.02549572503389,14
"113","cv",1,99.6300553934997,0.549054920665919,4.23378862467781,1.34513275939935,15
"114","cv",2,101.099857410074,4.60275731161705,3.64543890527545,-4.41156526101194,15
"115","cv",3,103.455883434809,3.96752786459133,3.78989005103481,-3.10198967223063,15
"116","cv",4,101.134388306288,1.83130601970378,3.84719086550469,-0.243755718719214,15
"117","cv",5,105.656410541528,2.30805154154516,-0.427684430095918,-4.20644327972111,15
"118","cv",6,99.4904128310695,0.234602225863934,4.35967544248328,2.20554061539794,15
"119","cv",7,104.554464253859,-4.95638445587995,-1.18498888619233,-1.35626651231355,15
"120","cv",8,99.4624267459467,-4.45427773269588,-0.950418400444393,-0.847741472610593,15
"121","cv",1,98.0411177847677,-1.3026437377959,2.58026598721742,-3.28094811783389,16
"122","cv",2,98.0411177847677,-1.97481987557843,4.21272450379979,-3.7650055431304,16
"123","cv",3,98.0411177847677,-0.288361661207667,1.90445968241607,-3.67831342252211,16
"124","cv",4,98.0411177847677,-0.938992675113991,2.75713812527117,-2.6097646902941,16
"125","cv",5,98.0411177847677,1.12172886968694,1.68839177981122,-4.97750585374113,16
"126","cv",6,98.0411177847677,1.874108595941,1.78476274027306,-4.38195958711232,16
"127","cv",7,98.0411177847677,1.48186066187918,1.75390789011085,-3.23727369491194,16
"128","cv",8,98.0411177847677,-2.8725832483148,1.67698040486515,-4.89488549466111,16
"129","cv",1,98.2205201841133,2.05726327834362,-0.356576559401568,-4.46374209907796,17
"130","cv",2,98.0880058603364,2.35532459850389,-0.256862208988997,-4.89681772822868,17
"131","cv",3,103.212828002658,1.80248688604871,-0.592104972538711,-4.76849766555772,17
"132","cv",4,98.2981953055311,1.62019116364744,-0.265238443350322,-3.4954748381769,17
"133","cv",5,98.427862908846,1.99148324929498,-0.328890426107072,-4.28217662043319,17
"134","cv",6,101.833746174389,0.7099936960707,0.0139312875056111,-1.86223447784406,17
"135","cv",7,98.2712987315676,0.682849738350492,-0.446846458371263,-2.34566932687549,17
"136","cv",8,98.3656232399066,0.902731152192103,-0.412808881830588,-2.55258746851238,17
"137","cv",1,99.5914848538833,-0.612076000582828,-1.9175305882409,-1.99739068335894,18
"138","cv",2,99.0999123172223,-0.655678236058835,-1.90839481142064,-1.98130688123284,18
"139","cv",3,103.904224769008,-0.516427836827719,-1.96481097398318,-2.05990174369306,18
"140","cv",4,101.037196515269,-0.556709413539351,-1.92945563916055,-2.0104119483095,18
"141","cv",5,101.948897221048,-0.492894657360852,-1.91599104303075,-2.03141662861484,18
"142","cv",6,99.3332645483086,-0.550407542508278,-1.81238220445478,-1.97282061040868,18
"143","cv",7,109.413101437426,-1.20998574148865,-1.77219475625771,-2.2360390818217,18
"144","cv",8,105.495573844217,0.128963512411069,-1.61270376231122,-2.31868539065165,18
"145","cv",1,98.3299795860315,1.64280203460799,3.61764198917991,0.761862024844026,19
"146","cv",2,98.3427134831817,0.0954242042181075,4.00208813686824,2.68226534144453,19
"147","cv",3,98.3491609041312,1.22388794464688,3.82394795840344,1.52708207180109,19
"148","cv",4,98.3305983490267,0.552841176906711,3.88157822783658,2.34824214567777,19
"149","cv",5,98.3347225879684,3.13068497316964,3.74966197194031,-1.95624999790651,19
"150","cv",6,98.3361215587006,0.02940034187749,4.07791280661049,2.64582265055394,19
"151","cv",7,104.547979151599,0.92787870946481,-0.0878829203627528,-2.35893625228835,19
"152","cv",8,102.16955254168,-4.56841237590937,3.83339615774844,3.24426487629748,19
"153","cv",1,101.569826090883,2.58531081720079,-0.589910165481799,-4.97465820902908,20
"154","cv",2,102.070665300501,2.41666945821834,-0.633430256149371,-4.74918442664253,20
"155","cv",3,100.385083734514,2.52668969962764,-0.671935325104199,-4.98784071671588,20
"156","cv",4,101.747573987543,2.35638188619466,-0.764015601381555,-4.79229016928537,20
"157","cv",5,101.044617970512,2.48187915872527,-0.769460531526309,-4.92683573225592,20
"158","cv",6,103.01083759592,2.45004232020783,-0.717771069948707,-4.94758711706503,20
"159","cv",7,99.307195159715,2.50461818931129,-0.741561950287069,-4.91644399581414,20
"160","cv",8,99.0645893504883,2.43588637005049,-0.72219767375696,-4.77485919189651,20
"161","cv",1,97.3507806742764,1.2980537615006,-1.47017868177414,-3.65257560062086,21
"162","cv",2,99.7656026959187,1.36249159603401,-1.33279204784311,-4.03269010430308,21
"163","cv",3,77.7718311798513,1.33145571002643,-1.44704244294076,-3.70537702980994,21
"164","cv",4,97.7650867656014,1.33842318299568,-1.3600176680713,-3.93545895638048,21
"165","cv",5,89.7095660257619,1.31945337164005,-1.44829164275119,-3.74384392269486,21
"166","cv",6,87.5555029130717,1.34874047435322,-1.42664800226368,-3.77610503064258,21
"167","cv",7,66.8180030871271,1.33736998128889,-1.43625831056314,-3.73607443842833,21
"168","cv",8,52.3386380833121,1.28941017730223,-1.43481548038064,-3.67056861512667,21
"169","cv",1,98.0411177847677,-4.02908848089241,4.25886520443106,-2.14276886408797,22
"170","cv",2,98.0411177847677,-2.44070598713819,0.823068734949501,-3.63279482773183,22
"171","cv",3,98.0411177847677,-0.562949567672867,2.9566775026008,-2.2903685845296,22
"172","cv",4,98.0411177847677,-0.607082079711658,2.05739258247257,-2.84916782824843,22
"173","cv",5,98.0411177847677,-0.632447230923833,3.66445467781923,-2.19439663485876,22
"174","cv",6,98.0411177847677,-1.8251387216865,4.1991681862018,-3.19992430824984,22
"175","cv",7,98.0411177847677,-4.61084962355195,3.81422296282052,-0.0737756268431615,22
"176","cv",8,98.0411177847677,0.237178209157485,3.80581822635718,-3.12368806205297,22
"177","cv",1,99.5660342144888,1.85292389932459,-0.488839831332702,-3.85236996860009,23
"178","cv",2,104.018539204841,0.444959523809559,0.160840462214308,-1.08032878687551,23
"179","cv",3,103.882700697076,1.37352038086723,-0.198800201063474,-2.80811704034279,23
"180","cv",4,98.8336660494305,1.57753268371894,-0.338331706818146,-3.12994504475939,23
"181","cv",5,98.9690990024185,1.14083562284993,-0.430006916982651,-2.54009709869101,23
"182","cv",6,101.252816604138,2.25048658737659,-0.324864147879165,-4.53746132047043,23
"183","cv",7,99.1570086526969,1.88840842133867,-0.375002377970705,-3.74408697063325,23
"184","cv",8,98.9422028821599,1.89909356431316,-0.326360951497061,-3.68593656868192,23
"185","cv",1,102.917983959298,1.62962118578289,-1.5764930807731,-3.65925525618722,24
"186","cv",2,103.251069844765,1.27800802293241,-1.75803324235673,-3.12666837618802,24
"187","cv",3,102.2051986577,-4.99998881631104,-2.33865893095144,-2.25248747915808,24
"188","cv",4,98.1327155805293,1.80348542513402,-1.54560106499689,-3.84285457499675,24
"189","cv",5,100.543708754376,-4.99999998590485,-2.30347863588257,-2.1910237344541,24
"190","cv",6,98.9880712324479,2.44130087700018,-1.40482278609589,-4.97556999688352,24
"191","cv",7,84.6397390931436,-0.914068777605457,-2.16833537664588,-2.04566059626129,24
"192","cv",8,106.772158680231,-4.99979562038239,-2.44684428002504,-2.18533984740999,24
"193","cv",1,98.0958595428684,1.35516092841624,-0.312443331406352,-3.03241121366777,25
"194","cv",2,98.5928429555618,1.30371352742037,-0.402864023711101,-3.06805206322048,25
"195","cv",3,98.7863530584328,1.92473751823235,-0.409188259711244,-4.17841395345173,25
"196","cv",4,101.373108207297,0.381542582278952,-0.488795923188456,-2.10061354989934,25
"197","cv",5,99.0157689340383,1.86838427583021,-0.464801102342639,-4.18222383726059,25
"198","cv",6,101.589823191222,1.68736425941995,-0.358218375184814,-3.87575803674802,25
"199","cv",7,98.4436529488302,1.24739217623431,-0.359640572216551,-2.90862109722758,25
"200","cv",8,101.177322412144,0.922835142621393,-0.26192373154972,-2.39530197688936,25
"201","cv",1,102.034710969382,0.988479006667978,-1.3819177667341,-2.99936851874504,26
"202","cv",2,100.20876789738,1.26705790111709,-1.25951994239975,-3.34226270644824,26
"203","cv",3,99.9262989720719,-4.99999845709647,-1.82751405482012,-2.23082838335621,26
"204","cv",4,98.8115029084668,-0.423495534366591,-1.58319014410992,-2.20989241407293,26
"205","cv",5,100.517143866545,1.67859113425786,-1.23243214877873,-3.89306887817203,26
"206","cv",6,103.617648532644,1.61205456375737,-1.1684827767782,-3.95395920532446,26
"207","cv",7,101.188223209262,1.06898660296655,-1.35364562019498,-3.08691566475663,26
"208","cv",8,101.197757500256,1.4564903178864,-1.24308560085521,-3.58870793250344,26
"209","cv",1,98.1884334142207,-0.837868009219173,4.92876727124118,2.36431453830007,27
"210","cv",2,98.1850615574148,0.547429648030032,3.60127902983386,2.09929959428184,27
"211","cv",3,98.18639261636,2.75187170632421,3.66460885050939,-1.49641385777294,27
"212","cv",4,98.1914942038826,0.354551710999935,4.07035298335283,2.0343545486253,27
"213","cv",5,98.191188821517,0.786149561219004,3.75664855805877,2.00400092321897,27
"214","cv",6,105.890481603608,-3.64742587904235,3.79335558834979,-2.13311913868465,27
"215","cv",7,98.1782281370797,1.94379467737607,3.67335453009504,0.0577291294839042,27
"216","cv",8,98.1890829613893,0.7211131775574,3.89713838554441,1.87829813125763,27
"217","cv",1,120.10696930141,1.17237287752155,-3.61102873587231,-3.22967280367914,28
"218","cv",2,92.1903009564801,1.25503036555088,-3.34118544906471,-3.26032226163907,28
"219","cv",3,113.861552128554,1.17045475739555,-3.67169196666093,-3.19413485448182,28
"220","cv",4,70.4534174816494,1.41760397055642,-2.5057314395981,-3.52792751635891,28
"221","cv",5,61.7756924341945,1.53607352278444,-3.51101160535923,-3.50994657432662,28
"222","cv",6,91.7353677589941,1.30001354813296,-3.72176167221802,-3.20196673903981,28
"223","cv",7,85.6898681819745,1.29812344538462,-3.51101611904186,-3.24272195444874,28
"224","cv",8,48.0886203528102,1.40476458032893,-3.40936909560384,-3.30117479407017,28
"225","cv",1,63.7178171440315,1.17858699057084,-4.99999865548025,-3.24401223246726,29
"226","cv",2,38.37865201668,0.808065993804718,-4.99999982465916,-3.04760786116066,29
"227","cv",3,110.394361841264,0.668111127302395,-4.99999996201339,-3.24727331619099,29
"228","cv",4,48.685491754798,0.856054950903979,-4.99999997713266,-3.07054904044331,29
"229","cv",5,50.7257476973293,0.773244418436749,-4.99999985289366,-3.02901077263882,29
"230","cv",6,97.347010238349,1.06867517020895,-4.999999972864,-3.29062183807668,29
"231","cv",7,43.2357843062094,0.906143342785903,-4.99999992240504,-3.18852037270488,29
"232","cv",8,9.23407434893044,0.895195973358464,-4.99999981001244,-3.14927798696888,29
"233","cv",1,89.4356755585094,0.917210381785349,-4.99999950708485,-2.71812461327119,30
"234","cv",2,78.1959384878542,1.05251106310168,-4.99999787784901,-2.72458411544804,30
"235","cv",3,74.432086851246,0.970130798578292,-4.99999951654899,-2.71646433353641,30
"236","cv",4,74.9387168394574,0.999202280047325,-4.99999825075236,-2.73898405844899,30
"237","cv",5,68.3459281362236,1.01411575991443,-4.99999851638137,-2.75565246739365,30
"238","cv",6,77.9467978412659,0.90039446861903,-4.99999948562984,-2.70738628854557,30
"239","cv",7,41.4440245737897,1.02002338325669,-4.99999947169372,-2.71756152525271,30
"240","cv",8,52.5091314832459,0.835031058362151,-2.65265010311433,-2.78978670384827,30
"241","cv",1,104.878571690051,1.11553418288021,-1.35773052869451,-2.07359873088019,31
"242","cv",2,102.820364947471,1.75180785477783,-1.18200778363558,-2.8709210774862,31
"243","cv",3,101.968366692847,2.43088127635127,-1.0969787562207,-4.01890453742327,31
"244","cv",4,103.152469572235,2.55917206687525,-1.0305010658515,-4.37920566728136,31
"245","cv",5,100.395045899908,3.05315698704265,-0.951189437626791,-4.99578921232794,31
"246","cv",6,103.676979599327,2.30069795185264,-1.07146650132372,-3.97738533464782,31
"247","cv",7,110.247564428164,-0.633931430783052,-0.127341798599685,0.288497525621056,31
"248","cv",8,115.672178254313,-4.94037173427446,-1.4655276053802,-1.52591183680005,31
"249","cv",1,98.6520481240201,4.72192260010483,3.7966711242103,-4.81282796698277,32
"250","cv",2,101.370025883404,0.572011717970073,3.55794412636444,2.38257031531808,32
"251","cv",3,98.6426363295256,0.71723913495157,3.93120841123164,2.24561431119083,32
"252","cv",4,110.7092879603,-4.3422851622615,4.50222242496543,3.23675561979331,32
"253","cv",5,98.6590324517467,-0.072385415762763,4.42874723762652,2.44974198884094,32
"254","cv",6,98.6633953814511,0.719201239143567,3.77715537272551,2.5773776707433,32
"255","cv",7,98.6661750304454,2.43524305209176,3.67671384841275,-0.377052256471805,32
"256","cv",8,98.6556747986953,2.54426892317389,3.74554091122243,-0.527384124599563,32
"257","cv",1,99.5527388944484,4.1542821513535,3.7987424244246,-3.19481499522806,33
"258","cv",2,112.124411719102,1.45626545879263,3.63368617598491,1.36159577223882,33
"259","cv",3,99.601656396479,2.52574747349435,3.80677280985845,-0.447286911277459,33
"260","cv",4,105.63453659817,1.08770455552491,3.73506732152525,2.24749117945414,33
"261","cv",5,99.5233596261698,2.55911881097934,3.72703636066883,-0.109009206677659,33
"262","cv",6,99.5716809413945,3.73534977898425,3.78812017185404,-2.36274712350833,33
"263","cv",7,101.244434331074,2.049257892058,3.77533244068319,0.849443424900299,33
"264","cv",8,99.5093216492498,1.12060310469771,3.87409694936786,2.1421421886434,33
"265","cv",1,100.783183122907,-3.911471595739,-1.4086329618562,-0.739783093273706,34
"266","cv",2,106.583447730244,3.34088226832044,0.185812730201516,-4.99115085170526,34
"267","cv",3,103.142910245936,-4.99708633868285,-1.22723777328484,-0.721879520356417,34
"268","cv",4,104.686717478717,-4.96665605131121,-1.33267915426313,-0.981518862256103,34
"269","cv",5,101.942353274039,-4.99993826591343,-1.49943246397314,-0.961040947576922,34
"270","cv",6,102.998112203331,-4.99559651004364,-1.47428109444051,-1.07598914299799,34
"271","cv",7,105.511540739285,0.750429731276262,-1.06010425503987,-1.83114508032399,34
"272","cv",8,102.68595061351,-4.41629029862114,-1.6507690383026,-1.21896839883913,34
"273","cv",1,98.1864576127347,2.21148777048889,3.36888621025325,-0.734367649092415,35
"274","cv",2,98.1867515181509,2.51509045052925,3.70746365583082,-0.979305065254666,35
"275","cv",3,98.186627348298,0.419903403332927,4.07812051437814,1.88989383604814,35
"276","cv",4,98.1828841280679,2.09729379102356,2.79521206040804,-1.0997127371553,35
"277","cv",5,98.1816912547714,0.637902748113109,3.2425152542721,1.64585965261608,35
"278","cv",6,105.890481603608,-4.30800359952244,4.4260245354905,-0.102833704090635,35
"279","cv",7,98.1867929173479,2.38943631723692,3.77740117221903,-0.664369012005127,35
"280","cv",8,98.1889187244592,-0.208372171134783,4.54011601382964,1.9985119423334,35
"281","cv",1,103.097280395171,0.536641387986139,-0.492444249742996,-2.2549526821904,36
"282","cv",2,98.4714052389043,1.06830324143647,1.76823339543201,-0.0533588013186712,36
"283","cv",3,98.4853294392969,2.45467317097401,1.3738046733012,-2.90697488344259,36
"284","cv",4,98.5286669264529,2.40752723301102,0.836573783818791,-3.40212500725253,36
"285","cv",5,106.355290161547,-4.46862508258661,3.82919514191708,3.24124276861777,36
"286","cv",6,98.4770172695624,0.24354952444103,4.35526192376243,1.5881907171078,36
"287","cv",7,98.5011458758823,1.15067677564332,1.14607931826337,-0.81928410251985,36
"288","cv",8,98.523246181581,2.19213991468346,0.797285510689105,-3.04826335230921,36
"289","cv",1,51.4076419526202,2.51777889779366,-2.75467145839931,-4.99896085168614,37
"290","cv",2,75.1063293161013,2.54155612939752,-2.77364498053497,-4.99992658074888,37
"291","cv",3,72.3930467796455,2.13191161027635,-1.68506434259188,-4.68676591194073,37
"292","cv",4,49.7438642117985,2.53946715773401,-2.86102448863493,-4.99984344991245,37
"293","cv",5,158.367021868587,2.09571065363135,-2.11642807612878,-4.99999982928556,37
"294","cv",6,33.1905370557455,2.52618406421548,-2.77039305895282,-4.99824691875768,37
"295","cv",7,32.1649296954357,2.53230095621516,-2.78011410285291,-4.99886353541392,37
"296","cv",8,92.3251877103957,2.57271010859016,-3.21325910782725,-4.99813257556658,37
"297","cv",1,101.459987084684,-2.66866599189398,-1.36894098055615,-1.53075564963011,38
"298","cv",2,103.609978294234,2.67798532180973,-0.350463598844718,-4.8097255373984,38
"299","cv",3,105.035100614356,-1.6967633651036,-1.2988927244639,-1.65201161678211,38
"300","cv",4,98.8324842764377,-1.25520715572775,-0.996706264120385,-1.05388149433605,38
"301","cv",5,100.850016569008,-1.47145601189135,-1.05639630642551,-1.16807638758789,38
"302","cv",6,98.7804827246232,-1.53316512678269,-1.00960920438307,-1.05259271402655,38
"303","cv",7,100.416768199284,-1.43446463718063,-0.873634544264011,-0.958166437046893,38
"304","cv",8,99.0438279988836,-1.38378330230235,-1.14722577933989,-1.22938490457995,38
"305","cv",1,99.40115073884,-0.507724873533767,-1.51142509065535,-2.38359827081379,39
"306","cv",2,98.9706073535204,-0.306021141674368,-1.4209351553199,-2.27610578115809,39
"307","cv",3,100.043178189237,-0.213309861735873,-1.51619077504883,-2.46652056432343,39
"308","cv",4,105.690322860116,0.237142506785001,-1.30395149359444,-2.89771204569176,39
"309","cv",5,100.139992024808,-0.334551467073497,-1.51529085047169,-2.41114486304467,39
"310","cv",6,102.403859205341,-0.311428057208541,-1.51512715980115,-2.60186071227562,39
"311","cv",7,99.9856791161127,-0.205797379000018,-1.52667382389207,-2.50997561405214,39
"312","cv",8,98.5501261873607,-0.274026218926807,-1.49777372067273,-2.4306350482658,39
"313","cv",1,98.1855523668112,-4.63468827114567,3.82129132306434,3.24175299350666,40
"314","cv",2,98.1855245586323,-4.99944375415353,3.79872147783975,3.24428639121453,40
"315","cv",3,98.1865171316475,-4.99221459649748,3.79855311574434,3.24619298610765,40
"316","cv",4,98.1903731768189,-4.99412786610359,3.77768557949816,3.22904918695784,40
"317","cv",5,98.1833404827449,-4.97521019074868,3.82623691236234,3.23924143785533,40
"318","cv",6,98.184413113667,-4.9405102180756,3.79756235055181,3.23950071033798,40
"319","cv",7,98.1885649895151,-4.96274746479611,3.80421347824837,3.24814523573707,40
"320","cv",8,105.890481603608,-4.36494454420916,3.55074221124404,-4.22569980144394,40
"321","cv",1,98.495158426215,3.04105141292213,1.63540852120741,-3.74904782152057,41
