"","X","X.1","X.2","par1","par2","par3","id","r2"
"21","cv",5,101.526920689884,-0.0223415250665764,-0.0808336291185208,-1.3017810189086,3,0.0235174333598483
"22","cv",6,98.1269234152587,-0.169086264472387,-0.217111109330197,-1.40249283738491,3,0.0562184947407678
"23","cv",7,99.0839737907448,-0.157658635496025,-0.445403528430612,-1.58095339049173,3,0.0470136158701362
"24","cv",8,107.701699582398,-0.0124981433873422,0.258117541548659,-1.04285854914933,3,-0.0358713858855904
"25","cv",1,110.568287049682,-0.970405366673435,-0.634393564282461,-4.88300761831439,4,-0.0634421293744241
"26","cv",2,122.454054210502,-0.940095863995353,-0.633771231925279,-4.70721489150032,4,-0.17775904497493
"27","cv",3,81.3646887107521,-0.936031983303625,-0.635795078597881,-4.47826780517182,4,0.217437113956825
"28","cv",4,82.577560311629,-0.94654866092487,-0.634621387320285,-4.57684119366456,4,0.205771754998024
"29","cv",5,74.5825648190571,-0.952900283612638,-0.629341009063538,-4.56704148888615,4,0.282667357325111
"30","cv",6,73.3797764531895,-0.950733258416573,-0.630605952974509,-4.50882872609564,4,0.294235736062952
"31","cv",7,127.581675180297,-0.993430289748392,-0.571947348544948,-4.99999900884522,4,-0.227076333939473
"32","cv",8,94.3279258497724,-0.992347009476903,-0.654030820324649,-4.92768899829938,4,0.0927571277279433
"33","cv",1,78.3215727814904,-0.916275688708676,-0.64256810493367,-4.99997716895184,5,0.246705702356798
"34","cv",2,103.012966506205,-0.916900724434635,-0.633408633015645,-4.9999991028348,5,0.00922469382824764
"35","cv",3,76.8909754462058,-0.925513143015393,-0.64148870174932,-4.99999931500866,5,0.260465140230959
"36","cv",4,96.1742855516108,-0.905004143271488,-0.640409161915033,-4.99999556771934,5,0.0749989011576802
"37","cv",5,81.7576294764857,-0.91316849576445,-0.646041245797843,-4.99998704276773,5,0.213657822662912
"38","cv",6,76.2974303455989,-0.920650966755747,-0.644589147055433,-4.99999984523729,5,0.266173837385556
"39","cv",7,90.6240125188075,-0.914115384957083,-0.647800100914941,-4.99999591737946,5,0.128381243691047
"40","cv",8,69.4455819284179,-0.918242257047541,-0.642278954693705,-4.99999995692091,5,0.332074688934822
"41","cv",1,92.7125949655343,-0.160943400689745,0.418858423988494,-1.2806272328853,6,0.108293326768511
"42","cv",2,95.6835417788035,-0.18096345066671,0.532565736835069,-1.30397102142898,6,0.0797188585401882
"43","cv",3,96.4228916114825,-0.20235970645444,0.324779292071862,-1.45863184082389,6,0.0726078162929344
"44","cv",4,93.7791173376078,-0.243490019200436,0.334776861045337,-1.43801236878649,6,0.0980355498539267
"45","cv",5,91.5722749656925,-0.213179741418352,0.421651266328097,-1.33205696179339,6,0.119260886827166
"46","cv",6,105.355227987082,-0.050283912528106,0.577338063080456,-1.19424221862193,6,-0.0133030996579289
"47","cv",7,96.2343491034217,-0.234398621933283,0.309643639507059,-1.4995054004297,6,0.0744212119021083
"48","cv",8,102.087784735436,-0.0579290373489553,0.525012845931843,-1.21835338425422,6,0.0181230615123097
"49","cv",1,39.9762372564731,-0.587910255777238,-1.03492096325545,-3.82782464076038,7,0.615509871711238
"50","cv",2,78.5335792339067,-0.570020495089006,-1.05471769764605,-3.86356096012081,7,0.244666631306549
"51","cv",3,43.9039372480116,-0.598781772955761,-1.02005905598886,-3.84208677442412,7,0.577733383045289
"52","cv",4,66.6838459016675,1.85684593066856,-2.87728910044926,-3.02472184761074,7,0.35863697473507
"53","cv",5,52.0232722148585,-0.612894227915435,-1.01906330181626,-3.8458356671429,7,0.49964188776538
"54","cv",6,33.7281053649232,-0.574221620008982,-1.04399060352088,-3.77718885728124,7,0.675604197676299
"55","cv",7,53.0781057685142,1.24006690040973,-4.99999996364697,-3.30448755121625,7,0.489496533519898
"56","cv",8,9.84276208969293,-0.581403385384489,-1.03075194832433,-3.78502423266214,7,0.905332639630334
"57","cv",1,103.673577952946,0.14597608944628,4.73945725947095,3.40103597160986,8,0.00287095477379617
"58","cv",2,92.1905268881388,0.184160061639698,4.75819182755228,3.61212925444426,8,0.113314560276943
"59","cv",3,96.1410050451115,0.172867763031589,4.60512905388725,3.54646229517566,8,0.0753189919689121
"60","cv",4,99.9942279367808,0.200079240325524,4.76899666583429,3.46445581778608,8,0.0382588215872379
"61","cv",5,93.4129325807452,0.1864065888591,4.76039187613223,3.58685228808512,8,0.101557502739092
"62","cv",6,99.8209444452145,0.198174694306408,4.76686739882402,3.47107181214652,8,0.0399254564802421
"63","cv",7,104.450964387847,0.229134028995751,4.78483249812004,3.41167952022748,8,-0.00460592225611056
"64","cv",8,106.896606637376,0.0565464506528141,4.70014072331536,3.31029436588713,8,-0.0281280285573373
"65","cv",1,74.7008150837267,-0.910236485108419,-0.600011286857216,-4.99999937819376,9,0.28153003018896
"66","cv",2,87.4323661874022,-0.90587908492276,-0.608636496770397,-4.99968278356154,9,0.159078392588313
"67","cv",3,49.043712726925,-0.907981856473097,-0.601431454002785,-4.99999889642269,9,0.528299192413882
"68","cv",4,66.0800720014161,-0.90654264606145,-0.603403722427279,-4.9996576332868,9,0.364444052146476
"69","cv",5,72.9758884117486,-0.909241271571127,-0.595956513029099,-4.99996961025215,9,0.298120317892693
"70","cv",6,69.3182429535319,-0.90396041445791,-0.605647877046556,-4.99998841438298,9,0.333299430985355
"71","cv",7,75.3964949311062,-0.892277836887262,-0.601027432386174,-4.99995345787863,9,0.274839004416555
"72","cv",8,64.911841703018,-0.908269071863911,-0.600440947318839,-4.99999478787196,9,0.37568005253391
"73","cv",1,69.8289443622491,-0.950021735699736,-0.626650548346722,-4.9998717765226,10,0.328387521720479
"74","cv",2,70.2808075967726,-0.947145640789441,-0.619982229599522,-4.99999178759762,10,0.324041516069765
"75","cv",3,93.2784338650946,-0.912865601388602,-0.634649607544727,-4.9977038165467,10,0.102851106939593
"76","cv",4,97.6372332700139,-0.938044832887012,-0.621738601304443,-4.99999446425581,10,0.0609283183682136
"77","cv",5,96.2008527286264,-0.921855063986871,-0.624867979796719,-4.99998196940319,10,0.0747433789274745
"78","cv",6,96.3187038113772,-0.932248057743952,-0.62398203892361,-4.99999692075715,10,0.0736098911098213
"79","cv",7,96.2634185178401,-0.930785086875314,-0.623628270114058,-4.99979112040581,10,0.0741416232352885
"80","cv",8,127.183341778717,-0.90379996840749,-0.626607712327444,-4.99994752698509,10,-0.223245176452274
"81","cv",1,90.2485939060742,-0.568148751919846,-0.673111697758184,-3.10061251179338,11,0.131992007496699
"82","cv",2,91.3643924901099,-0.569720845865515,-0.669767936668873,-3.09233275158049,11,0.121260293604571
"83","cv",3,97.9783606595459,-0.561899481896147,-0.622979279114673,-3.0893998723346,11,0.0576473664136188
"84","cv",4,79.1251978685991,-0.528118970426922,-0.690708228420687,-2.90256670259376,11,0.238976462837427
"85","cv",5,94.5893685398044,-0.457122504202524,-0.658512110425257,-2.87106858375383,11,0.0902425805787044
"86","cv",6,99.0928353165259,-0.508707556113949,-0.666589971853963,-3.03188972717485,11,0.0469283860081422
"87","cv",7,94.4854367680669,-0.51591735090292,-0.618709839386595,-2.97716722579039,11,0.0912421929232143
"88","cv",8,89.2969323634971,-0.548100162018346,-0.655921574852175,-2.99963430840522,11,0.14114505675057
"89","cv",1,70.1836820350254,-0.681176358387432,-0.732384177832801,-4.04245490471353,12,0.324975666511607
"90","cv",2,60.4839228941905,-0.670178121094379,-0.725106226893428,-4.0084775309636,12,0.418267629246939
"91","cv",3,54.2474576729414,-0.649759047142053,-0.732967839335634,-3.9242676610138,12,0.478249745562757
"92","cv",4,85.0646368314932,-0.655150767792944,-0.744836990450091,-4.054058483993,12,0.181851135254561
"93","cv",5,64.8314204825553,-0.678840907360847,-0.73293404993296,-4.07635772415221,12,0.376453541173535
"94","cv",6,52.1892884002933,-0.68157806073963,-0.72574166884252,-4.03551849197856,12,0.498045149582486
"95","cv",7,64.3141445282657,-0.690762375785709,-0.731485274076633,-4.09277834979754,12,0.381428684200367
"96","cv",8,67.2790196951314,-0.639137735482231,-0.748246984568464,-3.96066066063635,12,0.35291261286642
"97","cv",1,97.2331465900401,-0.921511852670505,-0.610420033978801,-2.24019044479951,13,0.0648148106967967
"98","cv",2,110.542033092714,-0.959404114351141,-0.671359041757548,-4.08120156173086,13,-0.0631896196842812
"99","cv",3,115.106398814562,-1.02814772950663,-0.64614424053027,-4.99996901104103,13,-0.107089538295706
"100","cv",4,98.7563414391988,-0.984453543760917,-0.388086757958793,-1.86846286615241,13,0.0501647729955376
"101","cv",5,98.9652239602034,-0.938964456460845,-0.523663898199272,-2.16844734950049,13,0.0481557478143262
"102","cv",6,97.4335661119995,-0.964440190116838,-0.643294369421401,-2.25938371207625,13,0.0628871823606091
"103","cv",7,100.540907006348,-0.960505183285799,-0.67257543532475,-4.02189936679471,13,0.0330008803697553
"104","cv",8,99.2614991621113,-0.961017458659862,-0.675125564913592,-3.92646348648904,13,0.0453061827174535
"105","cv",1,61.462538963665,-0.818814167349764,-0.598145166726485,-4.99999873031263,14,0.408855332244505
"106","cv",2,62.9200826805677,-0.819112067732673,-0.592948651525351,-4.99997737850387,14,0.394836724962809
"107","cv",3,68.2245099290234,-0.799749330584306,-0.59833000731053,-4.99999855613795,14,0.343818919055454
"108","cv",4,73.2038081770966,-0.8192908639359,-0.634291189373559,-4.99997117743279,14,0.295928193124772
"109","cv",5,36.5060809365753,-0.820837722175751,-0.596915633442744,-4.99933784091927,14,0.648885720470078
"110","cv",6,41.133883827328,-0.829969620460742,-0.593790048711167,-4.99999627807847,14,0.604375665265408
"111","cv",7,38.4295673098934,-0.821557227208054,-0.597600572694401,-4.99981618702958,14,0.630385692123388
"112","cv",8,66.3803222808164,-0.804305242349977,-0.598809793908697,-4.99997816916474,14,0.3615562548857
"113","cv",1,83.6430888449249,-0.89381667500635,-0.707436761760548,-4.90873384477278,15,0.195523536791946
"114","cv",2,93.1780777723973,-0.605572072220376,-0.97479055017147,-2.41559264897738,15,0.103816328521308
"115","cv",3,87.3550799830543,-0.932555099504139,-0.703874099824986,-4.99403340396215,15,0.159821728746592
"116","cv",4,110.206334958843,-0.910173859116188,-0.699421101975211,-4.99751850743774,15,-0.0599608861311387
"117","cv",5,83.1901771260628,-0.930828644952506,-0.697999381540102,-4.99998256870765,15,0.199879626730365
"118","cv",6,115.920865048798,-0.902939223029358,-0.697773703198831,-4.99715395166128,15,-0.114923047609731
"119","cv",7,113.648365420431,-0.900071210450128,-0.707749931798043,-4.97059996621615,15,-0.0930662213146172
"120","cv",8,79.3826533410878,-0.914191398745522,-0.694580247641198,-4.93550851585159,15,0.236500264614699
"121","cv",1,102.881586341706,-0.986515176585778,2.13805643845555,-4.99999479137447,16,0.0104883039068736
"122","cv",2,90.7682514053907,-1.00916259221064,2.40995280666727,-4.99998231711454,16,0.126993958848534
"123","cv",3,97.3847287000553,-0.998505414074029,2.22751067568186,-4.99983812686083,16,0.0633568989740874
"124","cv",4,92.0434896166009,-1.01435656491387,2.9477293881949,-4.9956449996899,16,0.114728759893434
"125","cv",5,88.8534727857839,-1.01657844666142,2.80399083239412,-4.9997777044265,16,0.145410236307914
"126","cv",6,103.980171717632,-0.977164031130093,2.16502895660629,-4.99999784629832,16,-7.78539187369365e-05
"127","cv",7,96.5808556511586,-1.00727431210501,2.97872604684347,-4.99882401823611,16,0.0710885233817378
"128","cv",8,92.5257216587456,-1.01309971737955,2.85100763363834,-4.99991499121248,16,0.110090668055034
"129","cv",1,117.274715011775,-0.844411990729507,-0.620915547666561,-4.99999894641673,17,-0.127944331794362
"130","cv",2,150.381012709882,-0.836475607500795,-0.622625876380892,-4.99999993629375,17,-0.446359608536046
"131","cv",3,56.6725349646123,-0.874250178753348,-0.615862906349104,-4.99999996378157,17,0.454925432346316
"132","cv",4,45.7467553252435,-0.884773408383847,-0.611782635168252,-4.99999971251152,17,0.560009219703403
"133","cv",5,51.380498622983,-0.869043642647268,-0.617528509782507,-4.99999679808005,17,0.505824062921468
"134","cv",6,50.5500413880584,-0.876767287214038,-0.638912516836364,-4.99999981609456,17,0.513811373151442
"135","cv",7,48.3915231831137,-0.880796068263074,-0.614931816032249,-4.99999981859389,17,0.53457192988439
"136","cv",8,42.9911936101312,-0.884373011428656,-0.611680606719375,-4.99999973882461,17,0.586512121178443
"137","cv",1,99.186139885162,0.313955859437527,-4.99999986059416,-1.93958506389582,18,0.0460309857517183
"138","cv",2,102.212024122335,0.297721796460546,-4.99999794251916,-1.90692968760619,18,0.0169281311965613
"139","cv",3,98.2167348733718,0.335251663192009,-4.99998333799213,-1.92914594915082,18,0.0553546911058692
"140","cv",4,99.5091584846348,0.296774580193668,-4.99999998723497,-1.92254814365014,18,0.0429242035412231
"141","cv",5,86.8692336239487,0.291998137335366,-4.99999993407241,-1.88003887503837,18,0.164494582966029
"142","cv",6,89.946526899056,0.299354737594184,-4.99999739274712,-1.9022026925935,18,0.134897277983641
"143","cv",7,88.5791058220154,0.30089463426658,-4.99999987571342,-1.85701986138082,18,0.148049088694664
"144","cv",8,91.0258689436208,0.323489437374422,-4.99999955162801,-1.9252413686,18,0.124516201882864
"145","cv",1,134.479201736532,-0.866376182343038,-0.621651139000545,-4.99995822286688,19,-0.293416516320008
"146","cv",2,71.6280645246439,-0.905430630156854,-0.619617305105853,-4.99997439315225,19,0.31108364347881
"147","cv",3,37.67062324618,-0.91295686748752,-0.610685589717251,-4.99999874210194,19,0.637685191036931
"148","cv",4,66.7927298814916,-0.909705133847139,-0.608072801444298,-4.99999980078149,19,0.357589732216907
"149","cv",5,57.0000114254343,-0.908106982718207,-0.611734460007577,-4.99998999766652,19,0.451775774572745
"150","cv",6,45.6588326581761,-0.913589833863436,-0.610385315777216,-4.99999937601838,19,0.560854857008469
"151","cv",7,85.9352381421133,-0.90259838595057,-0.617762271400136,-4.99999951597937,19,0.17347772063174
"152","cv",8,69.5869011540724,-0.903895005860271,-0.612303478598803,-4.99999968089398,19,0.330715485294595
"153","cv",1,72.5696499928176,-0.878052923408273,-0.694655225390347,-4.99971709818646,20,0.302027505575428
"154","cv",2,109.825555874865,-0.865053305434708,-0.694951639579562,-4.99999786433485,20,-0.0562985654902768
"155","cv",3,126.105381484562,-0.855088173373917,-0.696800450019777,-4.99996764796572,20,-0.212877389981257
"156","cv",4,74.4316146901112,-0.878340453835113,-0.699134919920373,-4.99850748660621,20,0.28411919067479
"157","cv",5,55.5832911376261,-0.880189915523347,-0.659504768592798,-4.99268595505656,20,0.465401743463062
"158","cv",6,78.266093095682,-0.876181110263822,-0.702370147275966,-4.99950071466727,20,0.247239304140704
"159","cv",7,85.5325044661146,-0.871008402012326,-0.69481821404293,-4.99987385731063,20,0.177351199812822
"160","cv",8,73.4861549792703,-0.873534612825473,-0.685847952731909,-4.99671081573691,20,0.29321259091606
"161","cv",1,61.1573007234681,-0.370372557914472,-1.00844418878196,-3.42522653121376,21,0.411791103547317
"162","cv",2,63.3438807521351,-0.383860945841541,-1.02148574702734,-3.42345654508685,21,0.390760649121552
"163","cv",3,51.3112433489031,-0.375849202782623,-1.00507468118095,-3.42022632583969,21,0.506490157857938
"164","cv",4,69.6120453857411,-0.397278278687222,-0.994858644074786,-3.47656190990531,21,0.330473648905692
"165","cv",5,85.1192127717279,-0.386612199785626,-1.02019444467792,-3.48473921128515,21,0.181326225665704
"166","cv",6,78.7419540589695,-0.354946853254959,-1.03117572748221,-3.42945879303466,21,0.242662489128121
"167","cv",7,51.6650616863687,-0.372458852164215,-1.01839297702293,-3.41798838400972,21,0.50308714478569
"168","cv",8,44.4977648383778,-0.340130959876311,-1.0240497359781,-3.371668083902,21,0.572021968913527
"169","cv",1,68.1234652121068,-0.874317315659035,-0.620851685573322,-4.99999935076593,22,0.344790763802145
"170","cv",2,68.0435336104848,-0.865213445184151,-0.627280947332258,-4.99999961677993,22,0.345559543303947
"171","cv",3,78.7485186618155,-0.855749210266892,-0.626565708335683,-4.99999870056025,22,0.242599350994979
"172","cv",4,85.0311440399374,-0.863019415633211,-0.628441189958812,-4.99999995970505,22,0.182173267816448
"173","cv",5,55.8098971314546,-0.881623963720577,-0.618312156526883,-4.99999976789158,22,0.463222254506182
"174","cv",6,63.003660600364,-0.873663115282607,-0.622553303491892,-4.99999985817551,22,0.394032875293357
"175","cv",7,98.4400893570937,-0.851089959709049,-0.646694079045062,-4.99999999614557,22,0.0532064750656966
"176","cv",8,77.8737371467874,-0.866183959632588,-0.624618599859631,-4.99999998749114,22,0.251012970685594
"177","cv",1,43.7212124254833,-0.819085881903821,-0.670404937836588,-4.84517276585271,23,0.579490824347349
"178","cv",2,123.799898800046,-0.852895045485998,-0.661317578083372,-4.99999768583925,23,-0.190703333742546
"179","cv",3,91.686050810742,-0.858764249495564,-0.639315162041095,-4.99997450587455,23,0.118166594510993
"180","cv",4,54.2518606509271,-0.865355720473061,-0.66878628235372,-4.97967480743295,23,0.478207397866056
"181","cv",5,40.4857358584429,-0.878845534432904,-0.666604122493623,-4.99931370408826,23,0.610609531001893
"182","cv",6,115.563695815554,-0.845871845897976,-0.671371198386407,-4.99987942570871,23,-0.111487805732669
"183","cv",7,41.276669531084,-0.864779447074934,-0.668312138666089,-4.97849626167212,23,0.603002357087284
"184","cv",8,46.2037273015881,-0.862370462401298,-0.676385287593334,-4.96212778370523,23,0.555614078342752
"185","cv",1,94.712906316005,-0.541424893223681,-1.49098194595667,-2.28428242957534,24,0.0890543983314573
"186","cv",2,99.4548380048087,-0.525887464201988,-1.5470687403026,-2.26085789517208,24,0.0434466561203151
"187","cv",3,99.0057443458388,-0.536861395073911,-1.57301701001978,-2.30584475423061,24,0.0477660240849188
"188","cv",4,94.7022628341478,-0.527393595570386,-1.51586085758527,-2.28743401499336,24,0.0891567669880785
"189","cv",5,99.6697843181598,-0.491063591037069,-1.53678076558711,-2.23771925736265,24,0.0413793095847885
"190","cv",6,92.1126717481154,-0.541187324769666,-1.42788623663184,-2.26901149236811,24,0.11406336843974
"191","cv",7,86.0519747031611,-0.442750025081161,-1.52761608826657,-2.14280487011051,24,0.17235495224698
"192","cv",8,104.787141616687,-0.492316509910735,-1.67613129530327,-2.22577854267258,24,-0.0078392637288256
"193","cv",1,107.343435400332,-0.850650494727147,-0.566098621367336,-4.79579756085902,25,-0.0324256128269584
"194","cv",2,55.1894453890574,-0.902269636703739,-0.587307644513157,-4.99999931448309,25,0.469189738851964
"195","cv",3,85.8673452752431,-0.877276428984995,-0.596170307651834,-4.9999647291507,25,0.174130711980709
"196","cv",4,67.8450389551416,-0.896023798576026,-0.598297800427821,-4.99997420551615,25,0.347468658336658
"197","cv",5,41.560940744529,-0.905305662268439,-0.593751041196888,-4.99973769295649,25,0.600268245954586
"198","cv",6,66.7322089956379,-0.906818673246653,-0.584358456557392,-4.9998143154299,25,0.358171820096182
"199","cv",7,57.7600318096572,-0.902475550706331,-0.586337919449157,-4.9999972871458,25,0.444465923644125
"200","cv",8,65.7571396545025,-0.906048389770535,-0.585008376674452,-4.99976817616683,25,0.367550004782708
"201","cv",1,96.4148789197106,-0.482866427604105,-1.13329355893465,-2.44982348448552,26,0.072684882097491
"202","cv",2,94.8375086286238,-0.500784905456688,-1.06551959751582,-2.49714693518953,26,0.0878559774081344
"203","cv",3,102.635483629383,-0.505491870402217,-1.024136584069,-2.63592367577205,26,0.0128553116576583
"204","cv",4,93.0437467004969,-0.526889643917459,-1.03230076646844,-2.53890629558176,26,0.105108320329762
"205","cv",5,102.540095808072,-0.457432515465764,-1.09140486050139,-2.49148499601994,26,0.0137727485694356
"206","cv",6,99.0218006041039,-0.498444563609935,-1.03385510933382,-2.51942001562585,26,0.0476115955237569
"207","cv",7,98.1200275590774,-0.451144326513712,-1.1323478728921,-2.43174788047606,26,0.0562848188575373
"208","cv",8,87.3080289128028,-0.50862757406596,-1.07775661794397,-2.4085926915364,26,0.160274264384728
"209","cv",1,61.0560468378784,-0.8369885371767,-0.615236408898072,-4.9999912804147,27,0.41276496007139
"210","cv",2,54.4771834094736,-0.848765517572292,-0.609319439167512,-4.99999593029265,27,0.476040251023693
"211","cv",3,43.1706534751876,-0.846116105408385,-0.65431535239798,-4.99999990310615,27,0.584786082129406
"212","cv",4,50.9589266176123,-0.84792287464151,-0.609622214904688,-4.99999962220531,27,0.509878728531641
"213","cv",5,39.1842851813691,-0.848175956861955,-0.611647493164503,-4.99999704569343,27,0.623126840587066
"214","cv",6,75.0181440607345,-0.847099023281701,-0.606329344314551,-4.99999735046087,27,0.27847797057923
"215","cv",7,49.8755715181852,-0.846138651446585,-0.61222742313438,-4.99999423522016,27,0.520298402061409
"216","cv",8,44.5122375878024,-0.84475218470488,-0.613225544250118,-4.99999999412834,27,0.571882770488041
"217","cv",1,111.514389509612,-0.281014253797004,-4.99999987854751,-2.46645684695846,28,-0.0725417115551832
"218","cv",2,99.119227086135,-0.211219825366062,-4.99999959735585,-2.46193760293641,28,0.0466745508405734
"219","cv",3,139.308253648155,-0.171111362229746,-4.99999999427178,-2.56612007453156,28,-0.339862177953967
"220","cv",4,69.1449754797605,-0.179803858856503,-4.99999987499094,-2.28128438539099,28,0.334965911819737
"221","cv",5,54.7083575428757,-0.182731683340013,-4.99999999360914,-2.24673911292359,28,0.473816825851419
"222","cv",6,91.6084328925153,-0.192336678196804,-4.99999999994332,-2.35790667622259,28,0.118913121082392
"223","cv",7,87.5840601559675,-0.206071693310023,-4.99999998848814,-2.36690766792429,28,0.157619405013767
"224","cv",8,60.4386425432634,-0.141142508060372,-4.99999999980559,-2.28568186144401,28,0.418703134165154
"225","cv",1,50.5861043259235,-0.175557726410813,-3.96684976952721,-3.06747400026001,29,0.513464521007323
"226","cv",2,49.1727568411511,-0.117053922282962,-3.77064001216852,-3.06690024560852,29,0.52705805038955
"227","cv",3,96.2551347886023,-0.269836007422675,-3.30855831871736,-3.28169074995858,29,0.0742212958692314
"228","cv",4,47.97408556128,-0.132013054801859,-4.40452892552947,-3.02816151447362,29,0.53858683113039
"229","cv",5,54.2218577679003,-0.132410499786328,-3.64130101332019,-3.06776689974594,29,0.47849596460309
"230","cv",6,73.9395033201169,-0.186195067809078,-4.2363629871186,-3.12804274653958,29,0.288852301561829
"231","cv",7,43.3397579071681,-0.142921214807322,-4.17046069700509,-3.10563253150961,29,0.583159641293336
"232","cv",8,12.3975854302572,-0.140217095263797,-4.0763224143316,-3.10671945762625,29,0.880760433205138
"233","cv",1,67.1749288198478,0.464759985186557,-3.79669310433739,-3.08353607811809,30,0.353913755463576
"234","cv",2,60.8569776372283,0.397215655915784,-2.621354732247,-3.14535640414614,30,0.414679601061868
"235","cv",3,47.1027556219633,0.48371975585333,-4.17929649570508,-2.99731244314885,30,0.546967253679925
"236","cv",4,44.9363255116426,0.479009640513051,-4.4958372025542,-2.98887449701553,30,0.567803906857207
"237","cv",5,46.6670464700113,0.463473865678914,-4.00622009518872,-3.03057777961299,30,0.551157889898533
"238","cv",6,59.8323850995633,0.480610129810178,-4.7883038033505,-3.02454069081165,30,0.424534098215342
"239","cv",7,44.4383593148605,0.576836594477766,-4.42449310072864,-3.02053119604613,30,0.572593329274726
"240","cv",8,46.6463301064205,0.364564635218803,-2.28257400016685,-3.09367205659579,30,0.551357139198651
"241","cv",1,95.6218276003116,0.403162885929966,-4.99999995871201,-1.67792093716107,31,0.0803124234686069
"242","cv",2,95.0820697145768,0.342423308590706,-4.99999998763948,-1.69521090380578,31,0.0855037969688089
"243","cv",3,108.599661164221,0.344930386583189,-4.99999998823297,-1.79416019794017,31,-0.0445079506922894
"244","cv",4,97.1603364044609,0.342714220585635,-4.99999998410177,-1.68371055151329,31,0.0655150966545388
"245","cv",5,102.514509666341,0.384711217904886,-4.99999996220602,-1.68768866234968,31,0.0140188352347076
"246","cv",6,105.184712486421,0.370718722230399,-4.99999997137457,-1.77428143844663,31,-0.0116630872099401
"247","cv",7,83.3108667123489,0.374673879440857,-4.99999612202509,-1.5592509367864,31,0.198718838279552
"248","cv",8,157.587349910555,-0.741159217784335,-0.774060211814454,-3.60376902821664,31,-0.515669921485277
"249","cv",1,98.6407557530526,-2.12166655159789,4.99780698196918,3.69026296815671,32,0.0512764723035435
"250","cv",2,101.366206942414,-0.382350127372863,4.97610809190883,3.5758548040956,32,0.0250631728696994
"251","cv",3,98.6391565092214,-0.448716387003967,4.99743462265645,3.69036824432957,32,0.0512918537778398
"252","cv",4,110.692777280934,-4.92433479827654,4.8904147322496,3.23106239240071,32,-0.0646394723028667
"253","cv",5,98.6412834459236,-0.500800914340853,4.9990646365302,3.69035908902019,32,0.0512713969709561
"254","cv",6,98.6388880385689,-1.0578419154207,4.99802046566891,3.69006274128946,32,0.0512944359196997
"255","cv",7,98.6402316295238,-1.64653138576544,4.99676114465077,3.69028335149324,32,0.0512815133063156
"256","cv",8,98.6397287502474,-3.75031272038983,4.9978916987461,3.69019873854865,32,0.0512863499825704
"257","cv",1,68.1448534722874,-0.91460266917732,-0.628137754903309,-4.9829537007608,33,0.344585052222839
"258","cv",2,143.455935546677,-0.900147379964353,-0.635320791258766,-4.9994175258034,33,-0.379754445328518
"259","cv",3,67.57545864049,-0.916164406652553,-0.600482809452585,-4.95386112584763,33,0.350061472890452
"260","cv",4,137.493102542915,-0.898406231797645,-0.63361475604055,-4.99975744798945,33,-0.322404114634008
"261","cv",5,83.4338855720372,-0.887009779920857,-0.636874288850193,-4.95266494736451,33,0.197535646954165
"262","cv",6,93.9785641183495,0.423555752973463,-4.99999889630075,-1.81735695510359,33,0.0961172773106114
"263","cv",7,89.2840079898993,0.405328437775848,-4.99999902998827,-1.78291791590344,33,0.141269362948545
