"","id","age","condition","round","trial","x","y","z","agegroup","Condition"
"1",1,7,1,1,0,7,7,17.5812703118307,"7-8","Rough"
"2",1,7,1,1,1,5,4,9.53487818041356,"7-8","Rough"
"3",1,7,1,1,2,6,7,9.95648812506033,"7-8","Rough"
"4",1,7,1,1,3,2,1,22.0621439411645,"7-8","Rough"
"5",1,7,1,1,4,3,3,22.6916845842512,"7-8","Rough"
"6",1,7,1,1,5,7,3,16.7505015374513,"7-8","Rough"
"7",1,7,1,1,6,6,7,9.95648812506033,"7-8","Rough"
"8",1,7,1,1,7,5,3,22.7524966422457,"7-8","Rough"
"9",1,7,1,1,8,6,2,29.903450568444,"7-8","Rough"
"10",1,7,1,1,9,3,1,19.6014936009927,"7-8","Rough"
"11",1,7,1,1,10,6,1,35,"7-8","Rough"
"12",1,7,1,1,11,6,0,34.8773502279151,"7-8","Rough"
"13",1,7,1,1,12,4,7,25.2785866405218,"7-8","Rough"
"14",1,7,1,1,13,1,5,16.9502384606947,"7-8","Rough"
"15",1,7,1,1,14,6,0,34.8773502279151,"7-8","Rough"
"16",1,7,1,1,15,5,5,6.43701887608048,"7-8","Rough"
"17",1,7,1,1,16,6,7,9.95648812506033,"7-8","Rough"
"18",1,7,1,1,17,0,2,15.6589585049105,"7-8","Rough"
"19",1,7,1,1,18,5,4,9.53487818041356,"7-8","Rough"
"20",1,7,1,1,19,1,6,18.9662183480823,"7-8","Rough"
"21",1,7,1,1,20,7,0,23.3312668249762,"7-8","Rough"
"22",1,7,1,1,21,6,7,9.95648812506033,"7-8","Rough"
"23",1,7,1,1,22,6,1,35,"7-8","Rough"
"24",1,7,1,1,23,2,3,25.1313665091312,"7-8","Rough"
"25",1,7,1,1,24,4,4,5,"7-8","Rough"
"26",1,7,1,1,25,6,0,34.8773502279151,"7-8","Rough"
"27",1,7,1,2,0,6,4,34.424575887952,"7-8","Rough"
"28",1,7,1,2,1,3,0,31.0176506212972,"7-8","Rough"
"29",1,7,1,2,2,5,4,35.1193901915993,"7-8","Rough"
"30",1,7,1,2,3,2,7,22.9449435377983,"7-8","Rough"
"31",1,7,1,2,4,5,2,30.9364377616485,"7-8","Rough"
"32",1,7,1,2,5,6,2,28.0189513554015,"7-8","Rough"
"33",1,7,1,2,6,6,3,28.0144485161872,"7-8","Rough"
"34",1,7,1,2,7,7,5,37.8701037541979,"7-8","Rough"
"35",1,7,1,2,8,5,4,35.1193901915993,"7-8","Rough"
"36",1,7,1,2,9,7,2,28.4070761839612,"7-8","Rough"
"37",1,7,1,2,10,2,1,37.3821990324964,"7-8","Rough"
"38",1,7,1,2,11,3,4,23.6270933978865,"7-8","Rough"
"39",1,7,1,2,12,2,3,26.4569229725528,"7-8","Rough"
"40",1,7,1,2,13,7,6,22.8473655161994,"7-8","Rough"
"41",1,7,1,2,14,6,4,34.424575887952,"7-8","Rough"
"42",1,7,1,2,15,5,5,27.7599297935772,"7-8","Rough"
"43",1,7,1,2,16,3,3,13.6798473563228,"7-8","Rough"
"44",1,7,1,2,17,7,3,33.7977031049757,"7-8","Rough"
"45",1,7,1,2,18,5,3,29.6562144747916,"7-8","Rough"
"46",1,7,1,2,19,5,1,29.3675454789506,"7-8","Rough"
"47",1,7,1,2,20,7,5,37.8701037541979,"7-8","Rough"
"48",1,7,1,2,21,1,1,28.889768696924,"7-8","Rough"
"49",1,7,1,2,22,4,0,22.3161081252097,"7-8","Rough"
"50",1,7,1,2,23,6,5,35.2738502393668,"7-8","Rough"
"51",1,7,1,2,24,5,4,35.1193901915993,"7-8","Rough"
"52",1,7,1,2,25,6,5,35.2738502393668,"7-8","Rough"
"53",1,7,1,3,0,3,5,42.5773026847014,"7-8","Rough"
"54",1,7,1,3,1,3,5,42.5773026847014,"7-8","Rough"
"55",1,7,1,3,2,7,4,23.4831474604255,"7-8","Rough"
"56",1,7,1,3,3,1,7,5,"7-8","Rough"
"57",1,7,1,3,4,7,7,36.1658444886056,"7-8","Rough"
"58",1,7,1,3,5,7,3,32.4126263733654,"7-8","Rough"
"59",1,7,1,3,6,7,3,32.4126263733654,"7-8","Rough"
"60",1,7,1,3,7,7,2,35.5718052720009,"7-8","Rough"
"61",1,7,1,3,8,2,7,9.54878499345504,"7-8","Rough"
"62",1,7,1,3,9,6,7,26.132865825723,"7-8","Rough"
"63",1,7,1,3,10,4,5,32.4755151041661,"7-8","Rough"
"64",1,7,1,3,11,5,1,21.0213445860934,"7-8","Rough"
"65",1,7,1,3,12,3,5,42.5773026847014,"7-8","Rough"
"66",1,7,1,3,13,3,4,35.4214117774015,"7-8","Rough"
"67",1,7,1,3,14,3,5,42.5773026847014,"7-8","Rough"
"68",1,7,1,3,15,7,4,23.4831474604255,"7-8","Rough"
"69",1,7,1,3,16,3,2,31.7806685730976,"7-8","Rough"
"70",1,7,1,3,17,7,7,36.1658444886056,"7-8","Rough"
"71",1,7,1,3,18,4,3,15.3938859062811,"7-8","Rough"
"72",1,7,1,3,19,3,4,35.4214117774015,"7-8","Rough"
"73",1,7,1,3,20,7,2,35.5718052720009,"7-8","Rough"
"74",1,7,1,3,21,6,4,21.1323093864274,"7-8","Rough"
"75",1,7,1,3,22,4,6,33.8711158619048,"7-8","Rough"
"76",1,7,1,3,23,3,5,42.5773026847014,"7-8","Rough"
"77",1,7,1,3,24,2,4,32.6088358222825,"7-8","Rough"
"78",1,7,1,3,25,2,1,24.5214583789825,"7-8","Rough"
"79",1,7,1,4,0,2,7,17.5840932035298,"7-8","Rough"
"80",1,7,1,4,1,0,6,27.6766128403122,"7-8","Rough"
"81",1,7,1,4,2,6,6,28.421568872007,"7-8","Rough"
"82",1,7,1,4,3,6,6,28.421568872007,"7-8","Rough"
"83",1,7,1,4,4,3,3,28.3839856716981,"7-8","Rough"
"84",1,7,1,4,5,3,4,38.3694049850745,"7-8","Rough"
"85",1,7,1,4,6,5,2,19.2405669989195,"7-8","Rough"
"86",1,7,1,4,7,3,4,38.3694049850745,"7-8","Rough"
"87",1,7,1,4,8,6,4,24.9428279851308,"7-8","Rough"
"88",1,7,1,4,9,3,2,23.5104986137727,"7-8","Rough"
"89",1,7,1,4,10,2,1,23.6711722668852,"7-8","Rough"
"90",1,7,1,4,11,0,6,27.6766128403122,"7-8","Rough"
"91",1,7,1,4,12,2,5,33.2054235718514,"7-8","Rough"
"92",1,7,1,4,13,3,5,35.3855948055951,"7-8","Rough"
"93",1,7,1,4,14,2,4,33.3821668370633,"7-8","Rough"
"94",1,7,1,4,15,3,6,36.655105947885,"7-8","Rough"
"95",1,7,1,4,16,4,3,39.2635514160712,"7-8","Rough"
"96",1,7,1,4,17,2,5,33.2054235718514,"7-8","Rough"
"97",1,7,1,4,18,6,1,5.0011007485215,"7-8","Rough"
"98",1,7,1,4,19,0,2,20.5655220451833,"7-8","Rough"
"99",1,7,1,4,20,1,4,21.0405061019401,"7-8","Rough"
"100",1,7,1,4,21,4,4,38.0840506956284,"7-8","Rough"
"101",1,7,1,4,22,3,4,38.3694049850745,"7-8","Rough"
"102",1,7,1,4,23,4,3,39.2635514160712,"7-8","Rough"
"103",1,7,1,4,24,2,4,33.3821668370633,"7-8","Rough"
"104",1,7,1,4,25,4,4,38.0840506956284,"7-8","Rough"
"105",1,7,1,5,0,3,5,17.9182926965764,"7-8","Rough"
"106",1,7,1,5,1,0,1,33.3682720864315,"7-8","Rough"
"107",1,7,1,5,2,3,7,31.4600847472074,"7-8","Rough"
"108",1,7,1,5,3,7,3,27.9688200716779,"7-8","Rough"
"109",1,7,1,5,4,5,7,20.2869076601658,"7-8","Rough"
"110",1,7,1,5,5,6,1,8.06644376139253,"7-8","Rough"
"111",1,7,1,5,6,0,1,33.3682720864315,"7-8","Rough"
"112",1,7,1,5,7,6,1,8.06644376139253,"7-8","Rough"
"113",1,7,1,5,8,6,2,8.09324970637286,"7-8","Rough"
"114",1,7,1,5,9,2,0,13.0731957356897,"7-8","Rough"
"115",1,7,1,5,10,3,7,31.4600847472074,"7-8","Rough"
"116",1,7,1,5,11,2,4,17.7917506046625,"7-8","Rough"
"117",1,7,1,5,12,5,2,5,"7-8","Rough"
"118",1,7,1,5,13,0,2,32.2443143596379,"7-8","Rough"
"119",1,7,1,5,14,6,4,32.3240441072034,"7-8","Rough"
"120",1,7,1,5,15,3,7,31.4600847472074,"7-8","Rough"
"121",1,7,1,5,16,0,0,31.2783454495444,"7-8","Rough"
"122",1,7,1,5,17,0,1,33.3682720864315,"7-8","Rough"
"123",1,7,1,5,18,6,0,25.3696653144872,"7-8","Rough"
"124",1,7,1,5,19,2,7,28.3163087135933,"7-8","Rough"
"125",1,7,1,5,20,0,0,31.2783454495444,"7-8","Rough"
"126",1,7,1,5,21,7,0,24.8130259118087,"7-8","Rough"
"127",1,7,1,5,22,7,5,24.513613406143,"7-8","Rough"
"128",1,7,1,5,23,7,1,21.2757495586791,"7-8","Rough"
"129",1,7,1,5,24,1,7,23.8569042138018,"7-8","Rough"
"130",1,7,1,5,25,7,3,27.9688200716779,"7-8","Rough"
"131",1,7,1,6,0,5,0,26.3001698550594,"7-8","Rough"
"132",1,7,1,6,1,6,1,27.2998201220869,"7-8","Rough"
"133",1,7,1,6,2,7,1,38.5673144248841,"7-8","Rough"
"134",1,7,1,6,3,5,1,22.0835283278166,"7-8","Rough"
"135",1,7,1,6,4,2,3,32.9225373903459,"7-8","Rough"
"136",1,7,1,6,5,1,3,30.729367389756,"7-8","Rough"
"137",1,7,1,6,6,3,1,31.2400745130163,"7-8","Rough"
"138",1,7,1,6,7,6,3,10.5434668078647,"7-8","Rough"
"139",1,7,1,6,8,4,5,29.0129767093004,"7-8","Rough"
"140",1,7,1,6,9,7,0,37.1026415322915,"7-8","Rough"
"141",1,7,1,6,10,6,0,26.5375068229995,"7-8","Rough"
"142",1,7,1,6,11,0,4,27.0421493087257,"7-8","Rough"
"143",1,7,1,6,12,2,3,32.9225373903459,"7-8","Rough"
"144",1,7,1,6,13,0,3,21.0601580747013,"7-8","Rough"
"145",1,7,1,6,14,6,4,5,"7-8","Rough"
"146",1,7,1,6,15,0,6,34.1506389158728,"7-8","Rough"
"147",1,7,1,6,16,1,5,25.6665512974056,"7-8","Rough"
"148",1,7,1,6,17,7,5,22.3877263738509,"7-8","Rough"
"149",1,7,1,6,18,7,3,14.4295582465301,"7-8","Rough"
"150",1,7,1,6,19,0,7,33.2073549544683,"7-8","Rough"
"151",1,7,1,6,20,2,2,30.9770285152833,"7-8","Rough"
"152",1,7,1,6,21,1,2,28.5791121176976,"7-8","Rough"
"153",1,7,1,6,22,2,3,32.9225373903459,"7-8","Rough"
"154",1,7,1,6,23,1,3,30.729367389756,"7-8","Rough"
"155",1,7,1,6,24,5,5,14.8878027661132,"7-8","Rough"
"156",1,7,1,6,25,4,0,29.1875640320729,"7-8","Rough"
"157",1,7,1,7,0,7,5,9.49491312553365,"7-8","Rough"
"158",1,7,1,7,1,7,3,31.7019408252393,"7-8","Rough"
"159",1,7,1,7,2,1,1,21.2533540541626,"7-8","Rough"
"160",1,7,1,7,3,6,1,20.1882945997392,"7-8","Rough"
"161",1,7,1,7,4,7,2,19.2455455474946,"7-8","Rough"
"162",1,7,1,7,5,3,3,18.6256990673,"7-8","Rough"
"163",1,7,1,7,6,6,5,16.7148108808043,"7-8","Rough"
"164",1,7,1,7,7,4,0,14.6545519710651,"7-8","Rough"
"165",1,7,1,7,8,2,7,17.3487913625246,"7-8","Rough"
"166",1,7,1,7,9,6,1,20.1882945997392,"7-8","Rough"
"167",1,7,1,7,10,1,6,11.2470748172922,"7-8","Rough"
"168",1,7,1,7,11,0,4,17.1299147137803,"7-8","Rough"
"169",1,7,1,7,12,0,2,20.0919600131279,"7-8","Rough"
"170",1,7,1,7,13,0,1,20.8138113139798,"7-8","Rough"
"171",1,7,1,7,14,5,4,12.7846415757795,"7-8","Rough"
"172",1,7,1,7,15,3,3,18.6256990673,"7-8","Rough"
"173",1,7,1,7,16,3,5,20.313287761985,"7-8","Rough"
"174",1,7,1,7,17,6,2,16.9270280357172,"7-8","Rough"
"175",1,7,1,7,18,3,2,19.2039038506879,"7-8","Rough"
"176",1,7,1,7,19,3,2,19.2039038506879,"7-8","Rough"
"177",1,7,1,7,20,7,0,22.5807947761047,"7-8","Rough"
"178",1,7,1,7,21,7,3,31.7019408252393,"7-8","Rough"
"179",1,7,1,7,22,6,5,16.7148108808043,"7-8","Rough"
"180",1,7,1,7,23,1,5,11.2394310600066,"7-8","Rough"
"181",1,7,1,7,24,4,3,5,"7-8","Rough"
"182",1,7,1,7,25,2,6,14.7277195222824,"7-8","Rough"
"183",1,7,1,8,0,7,1,23.7052934548955,"7-8","Rough"
"184",1,7,1,8,1,6,7,21.2450461701028,"7-8","Rough"
"185",1,7,1,8,2,0,4,22.6071312256041,"7-8","Rough"
"186",1,7,1,8,3,2,6,24.9095576962891,"7-8","Rough"
"187",1,7,1,8,4,5,4,19.5392660264248,"7-8","Rough"
"188",1,7,1,8,5,6,7,21.2450461701028,"7-8","Rough"
"189",1,7,1,8,6,7,4,25.9615256412983,"7-8","Rough"
"190",1,7,1,8,7,3,4,30.3370879827482,"7-8","Rough"
"191",1,7,1,8,8,3,4,30.3370879827482,"7-8","Rough"
"192",1,7,1,8,9,4,3,26.3980306234189,"7-8","Rough"
"193",1,7,1,8,10,5,7,19.8389380464352,"7-8","Rough"
"194",1,7,1,8,11,2,7,24.6590811979488,"7-8","Rough"
"195",1,7,1,8,12,2,6,24.9095576962891,"7-8","Rough"
"196",1,7,1,8,13,1,6,31.8276606972847,"7-8","Rough"
"197",1,7,1,8,14,4,1,29.9498592931355,"7-8","Rough"
"198",1,7,1,8,15,7,7,28.311117038167,"7-8","Rough"
"199",1,7,1,8,16,5,4,19.5392660264248,"7-8","Rough"
"200",1,7,1,8,17,0,7,33.8987759552393,"7-8","Rough"
"201",1,7,1,8,18,7,2,24.6384403536169,"7-8","Rough"
"202",1,7,1,8,19,5,0,29.4212285615012,"7-8","Rough"
"203",1,7,1,8,20,4,7,24.9234187042221,"7-8","Rough"
"204",1,7,1,8,21,6,2,20.7441699214058,"7-8","Rough"
"205",1,7,1,8,22,0,5,26.7230828444466,"7-8","Rough"
"206",1,7,1,8,23,5,0,29.4212285615012,"7-8","Rough"
"207",1,7,1,8,24,7,7,28.311117038167,"7-8","Rough"
"208",1,7,1,8,25,5,1,28.7476003012705,"7-8","Rough"
"209",2,10,0,1,0,7,6,27.2333840679552,"9-11","Smooth"
"210",2,10,0,1,1,7,5,24.2087350348883,"9-11","Smooth"
"211",2,10,0,1,2,5,5,20.486904680319,"9-11","Smooth"
"212",2,10,0,1,3,0,5,26.6415473201443,"9-11","Smooth"
"213",2,10,0,1,4,1,4,17.3580950247709,"9-11","Smooth"
"214",2,10,0,1,5,1,1,7.90463834994222,"9-11","Smooth"
"215",2,10,0,1,6,7,7,29.6455581270992,"9-11","Smooth"
"216",2,10,0,1,7,0,7,35.2440952590506,"9-11","Smooth"
"217",2,10,0,1,8,2,2,5.39460355627638,"9-11","Smooth"
"218",2,10,0,1,9,4,2,5.68811230548385,"9-11","Smooth"
"219",2,10,0,1,10,2,6,31.8296929778515,"9-11","Smooth"
"220",2,10,0,1,11,0,6,32.8081397424503,"9-11","Smooth"
"221",2,10,0,1,12,1,6,33.3774609089354,"9-11","Smooth"
"222",2,10,0,1,13,4,7,31.9427529881795,"9-11","Smooth"
"223",2,10,0,1,14,6,7,29.6889952166025,"9-11","Smooth"
"224",2,10,0,1,15,1,7,37,"9-11","Smooth"
"225",2,10,0,1,16,5,7,30.2978894380347,"9-11","Smooth"
"226",2,10,0,1,17,4,0,11.1199933819158,"9-11","Smooth"
"227",2,10,0,1,18,7,0,6.57158814195815,"9-11","Smooth"
"228",2,10,0,1,19,2,4,15.3209821996377,"9-11","Smooth"
"229",2,10,0,1,20,5,4,14.6932534133451,"9-11","Smooth"
"230",2,10,0,1,21,2,7,36.3625283108378,"9-11","Smooth"
"231",2,10,0,1,22,3,7,34.2888681555036,"9-11","Smooth"
"232",2,10,0,1,23,3,5,21.7337261903249,"9-11","Smooth"
"233",2,10,0,1,24,6,3,13.2144674638626,"9-11","Smooth"
"234",2,10,0,1,25,4,6,27.0803184104743,"9-11","Smooth"
"235",2,10,0,2,0,5,2,24.1053029491213,"9-11","Smooth"
"236",2,10,0,2,1,2,4,17.8653233820432,"9-11","Smooth"
"237",2,10,0,2,2,2,0,33.464067941066,"9-11","Smooth"
"238",2,10,0,2,3,0,6,26.9851009966784,"9-11","Smooth"
"239",2,10,0,2,4,5,6,10.6077982152344,"9-11","Smooth"
"240",2,10,0,2,5,1,0,37.1914049528596,"9-11","Smooth"
"241",2,10,0,2,6,1,1,30.884576523898,"9-11","Smooth"
"242",2,10,0,2,7,0,7,31.6123980821184,"9-11","Smooth"
"243",2,10,0,2,8,6,5,15.4647832437934,"9-11","Smooth"
"244",2,10,0,2,9,2,1,28.9446998042329,"9-11","Smooth"
"245",2,10,0,2,10,4,0,27.3559279372742,"9-11","Smooth"
"246",2,10,0,2,11,3,7,11.2895467535719,"9-11","Smooth"
"247",2,10,0,2,12,3,0,30.2994357863884,"9-11","Smooth"
"248",2,10,0,2,13,0,0,41,"9-11","Smooth"
"249",2,10,0,2,14,1,7,24.5343880404909,"9-11","Smooth"
"250",2,10,0,2,15,0,1,33.4777390317194,"9-11","Smooth"
"251",2,10,0,2,16,1,2,24.2823765554778,"9-11","Smooth"
"252",2,10,0,2,17,0,4,18.8564873658801,"9-11","Smooth"
"253",2,10,0,2,18,1,5,19.5524240204004,"9-11","Smooth"
"254",2,10,0,2,19,0,2,25.6796101897609,"9-11","Smooth"
"255",2,10,0,2,20,6,7,5.14226402414731,"9-11","Smooth"
"256",2,10,0,2,21,6,0,20.0370307845747,"9-11","Smooth"
"257",2,10,0,2,22,2,2,23.7858649559596,"9-11","Smooth"
"258",2,10,0,2,23,4,4,18.7330469599752,"9-11","Smooth"
"259",2,10,0,2,24,6,2,22.5281216317079,"9-11","Smooth"
"260",2,10,0,2,25,7,3,19.4515702644492,"9-11","Smooth"
"261",2,10,0,3,0,0,7,5.00357201858842,"9-11","Smooth"
"262",2,10,0,3,1,2,2,25.5204027102761,"9-11","Smooth"
"263",2,10,0,3,2,6,7,18.3834711774299,"9-11","Smooth"
"264",2,10,0,3,3,5,2,29.9824270482331,"9-11","Smooth"
"265",2,10,0,3,4,0,4,10.5664780991964,"9-11","Smooth"
"266",2,10,0,3,5,5,6,17.9840478762338,"9-11","Smooth"
"267",2,10,0,3,6,7,3,21.7684909013714,"9-11","Smooth"
"268",2,10,0,3,7,4,4,21.4506366381262,"9-11","Smooth"
"269",2,10,0,3,8,6,1,30.8377564201552,"9-11","Smooth"
"270",2,10,0,3,9,3,1,32.8421271455792,"9-11","Smooth"
"271",2,10,0,3,10,6,2,27.8540930988809,"9-11","Smooth"
"272",2,10,0,3,11,1,1,27.8834506321208,"9-11","Smooth"
"273",2,10,0,3,12,3,0,36.2734466746626,"9-11","Smooth"
"274",2,10,0,3,13,2,3,20.0580493282213,"9-11","Smooth"
"275",2,10,0,3,14,0,1,25.3541039453615,"9-11","Smooth"
"276",2,10,0,3,15,5,1,33.4625877643378,"9-11","Smooth"
"277",2,10,0,3,16,4,1,34.0355381692404,"9-11","Smooth"
"278",2,10,0,3,17,2,0,34.4360491196661,"9-11","Smooth"
"279",2,10,0,3,18,5,0,36.0986934500432,"9-11","Smooth"
"280",2,10,0,3,19,2,1,30.5774047399608,"9-11","Smooth"
"281",2,10,0,3,20,4,0,37,"9-11","Smooth"
"282",2,10,0,3,21,1,0,32.0000270596046,"9-11","Smooth"
"283",2,10,0,3,22,4,2,30.008552180824,"9-11","Smooth"
"284",2,10,0,3,23,3,6,11.3291458277508,"9-11","Smooth"
"285",2,10,0,3,24,6,0,33.2664966536516,"9-11","Smooth"
"286",2,10,0,3,25,7,1,26.3701575275818,"9-11","Smooth"
"287",2,10,0,4,0,3,4,28.6410219277829,"9-11","Smooth"
"288",2,10,0,4,1,4,7,17.9732229430925,"9-11","Smooth"
"289",2,10,0,4,2,6,5,15.0030711926745,"9-11","Smooth"
"290",2,10,0,4,3,7,4,15.8471330415686,"9-11","Smooth"
"291",2,10,0,4,4,5,7,16.0927113387544,"9-11","Smooth"
"292",2,10,0,4,5,3,0,40.9699877040389,"9-11","Smooth"
"293",2,10,0,4,6,2,0,38.7427489107976,"9-11","Smooth"
"294",2,10,0,4,7,3,1,40.9076242885776,"9-11","Smooth"
"295",2,10,0,4,8,2,1,38.7791060011258,"9-11","Smooth"
"296",2,10,0,4,9,1,1,34.4714469684144,"9-11","Smooth"
"297",2,10,0,4,10,4,0,41,"9-11","Smooth"
"298",2,10,0,4,11,4,1,40.7129973658477,"9-11","Smooth"
"299",2,10,0,4,12,4,2,37.9034036146247,"9-11","Smooth"
"300",2,10,0,4,13,4,3,33.2533117005968,"9-11","Smooth"
"301",2,10,0,4,14,3,2,38.4537544156171,"9-11","Smooth"
"302",2,10,0,4,15,1,0,34.5095735456789,"9-11","Smooth"
"303",2,10,0,4,16,3,3,34.0286632864324,"9-11","Smooth"
"304",2,10,0,4,17,2,2,36.4359860957775,"9-11","Smooth"
"305",2,10,0,4,18,5,0,39.4663536995343,"9-11","Smooth"
"306",2,10,0,4,19,0,5,13.0697839020742,"9-11","Smooth"
"307",2,10,0,4,20,5,1,38.6700734821569,"9-11","Smooth"
"308",2,10,0,4,21,6,0,37.1896702947243,"9-11","Smooth"
"309",2,10,0,4,22,6,1,35.8375964223356,"9-11","Smooth"
"310",2,10,0,4,23,1,2,32.1725134286768,"9-11","Smooth"
"311",2,10,0,4,24,0,0,29.0474574573477,"9-11","Smooth"
"312",2,10,0,4,25,5,2,35.3651508273853,"9-11","Smooth"
"313",2,10,0,5,0,0,7,6.62528682247259,"9-11","Smooth"
"314",2,10,0,5,1,5,1,30.2251483748163,"9-11","Smooth"
"315",2,10,0,5,2,4,3,19.7149567793169,"9-11","Smooth"
"316",2,10,0,5,3,5,5,19.2278328644667,"9-11","Smooth"
"317",2,10,0,5,4,6,3,29.229751731498,"9-11","Smooth"
"318",2,10,0,5,5,3,5,10.7447259083576,"9-11","Smooth"
"319",2,10,0,5,6,7,3,34.9575811093857,"9-11","Smooth"
"320",2,10,0,5,7,6,4,27.4253404759857,"9-11","Smooth"
"321",2,10,0,5,8,1,0,24.8445320211135,"9-11","Smooth"
"322",2,10,0,5,9,6,6,23.5423742881918,"9-11","Smooth"
"323",2,10,0,5,10,2,4,12.4720538948888,"9-11","Smooth"
"324",2,10,0,5,11,7,4,33.8204942428803,"9-11","Smooth"
"325",2,10,0,5,12,2,7,5.00985632044436,"9-11","Smooth"
"326",2,10,0,5,13,1,2,20.2220866640823,"9-11","Smooth"
"327",2,10,0,5,14,2,1,23.3935196090418,"9-11","Smooth"
"328",2,10,0,5,15,4,1,26.9682826499241,"9-11","Smooth"
"329",2,10,0,5,16,4,6,11.7852951524937,"9-11","Smooth"
"330",2,10,0,5,17,7,5,32.4907663643498,"9-11","Smooth"
"331",2,10,0,5,18,6,5,25.5544006192985,"9-11","Smooth"
"332",2,10,0,5,19,7,7,28.9272175673971,"9-11","Smooth"
"333",2,10,0,5,20,0,5,11.4950677593632,"9-11","Smooth"
"334",2,10,0,5,21,7,0,40,"9-11","Smooth"
"335",2,10,0,5,22,7,2,36.3488741880699,"9-11","Smooth"
"336",2,10,0,5,23,7,1,38.1233878784325,"9-11","Smooth"
"337",2,10,0,5,24,6,2,31.4130198415337,"9-11","Smooth"
"338",2,10,0,5,25,6,1,34.0902004391327,"9-11","Smooth"
"339",2,10,0,6,0,7,2,39.3795933494612,"9-11","Smooth"
"340",2,10,0,6,1,7,1,42.6848713592955,"9-11","Smooth"
"341",2,10,0,6,2,6,1,42.5607950211167,"9-11","Smooth"
"342",2,10,0,6,3,6,2,39.3336482589573,"9-11","Smooth"
"343",2,10,0,6,4,6,3,35.6062359120081,"9-11","Smooth"
"344",2,10,0,6,5,3,7,23.5170339280963,"9-11","Smooth"
"345",2,10,0,6,6,6,0,45,"9-11","Smooth"
"346",2,10,0,6,7,7,0,44.7562663735877,"9-11","Smooth"
"347",2,10,0,6,8,7,3,35.1629418356159,"9-11","Smooth"
"348",2,10,0,6,9,5,1,39.6820673788151,"9-11","Smooth"
"349",2,10,0,6,10,5,2,36.8786353376755,"9-11","Smooth"
"350",2,10,0,6,11,5,0,42.2847559640166,"9-11","Smooth"
"351",2,10,0,6,12,5,3,34.0982247847251,"9-11","Smooth"
"352",2,10,0,6,13,4,0,37.0769305627501,"9-11","Smooth"
"353",2,10,0,6,14,0,3,16.0598612419678,"9-11","Smooth"
"354",2,10,0,6,15,6,4,31.5909838448399,"9-11","Smooth"
"355",2,10,0,6,16,4,1,34.8098571582742,"9-11","Smooth"
"356",2,10,0,6,17,2,2,22.8043252489174,"9-11","Smooth"
"357",2,10,0,6,18,4,2,32.9034274181044,"9-11","Smooth"
"358",2,10,0,6,19,2,0,21.5850498843157,"9-11","Smooth"
"359",2,10,0,6,20,7,4,30.3344528697976,"9-11","Smooth"
"360",2,10,0,6,21,4,3,31.3346496987152,"9-11","Smooth"
"361",2,10,0,6,22,5,4,31.2664554575757,"9-11","Smooth"
"362",2,10,0,6,23,3,5,27.5326129343125,"9-11","Smooth"
"363",2,10,0,6,24,4,5,28.2084265087292,"9-11","Smooth"
"364",2,10,0,6,25,3,2,28.0063454946222,"9-11","Smooth"
"365",2,10,0,7,0,4,0,29.1251908996203,"9-11","Smooth"
"366",2,10,0,7,1,0,5,20.2616354606942,"9-11","Smooth"
"367",2,10,0,7,2,6,4,11.9083345650388,"9-11","Smooth"
"368",2,10,0,7,3,7,0,38,"9-11","Smooth"
"369",2,10,0,7,4,1,7,26.4297551668088,"9-11","Smooth"
"370",2,10,0,7,5,4,1,20.0212853773351,"9-11","Smooth"
"371",2,10,0,7,6,6,1,27.9923057042655,"9-11","Smooth"
"372",2,10,0,7,7,7,1,30.0294708538727,"9-11","Smooth"
"373",2,10,0,7,8,4,7,16.0856285567992,"9-11","Smooth"
"374",2,10,0,7,9,6,0,36.3707195808202,"9-11","Smooth"
"375",2,10,0,7,10,5,0,33.3661205296805,"9-11","Smooth"
"376",2,10,0,7,11,2,5,10.2189600470093,"9-11","Smooth"
"377",2,10,0,7,12,5,2,16.9321387961696,"9-11","Smooth"
"378",2,10,0,7,13,6,2,20.3215359762565,"9-11","Smooth"
"379",2,10,0,7,14,7,3,16.6707431440619,"9-11","Smooth"
"380",2,10,0,7,15,4,3,8.33828378337987,"9-11","Smooth"
"381",2,10,0,7,16,3,1,15.520477363515,"9-11","Smooth"
"382",2,10,0,7,17,2,3,5,"9-11","Smooth"
"383",2,10,0,7,18,5,6,12.1664626597189,"9-11","Smooth"
"384",2,10,0,7,19,6,7,18.677522724752,"9-11","Smooth"
"385",2,10,0,7,20,0,7,31.4049316185838,"9-11","Smooth"
"386",2,10,0,7,21,7,6,17.0087700264772,"9-11","Smooth"
"387",2,10,0,7,22,1,0,20.2394904783347,"9-11","Smooth"
"388",2,10,0,7,23,1,6,20.6939688019751,"9-11","Smooth"
"389",2,10,0,7,24,1,4,9.54705366235211,"9-11","Smooth"
"390",2,10,0,7,25,0,0,22.3949617635003,"9-11","Smooth"
"391",2,10,0,8,0,7,2,14.7161193237906,"9-11","Smooth"
"392",2,10,0,8,1,6,7,22.7035657582712,"9-11","Smooth"
"393",2,10,0,8,2,2,1,29.9832170177462,"9-11","Smooth"
"394",2,10,0,8,3,2,0,24.0164464225918,"9-11","Smooth"
"395",2,10,0,8,4,4,1,15.5749781534078,"9-11","Smooth"
"396",2,10,0,8,5,5,4,20.3226651922871,"9-11","Smooth"
