"","X","X.1","X.2","par1","par2","par3","id","r2"
"1","cv",1,103.754328334134,-1.66028207011117,-1.32805725792423,1.94932439050528,1,0.00209430027719737
"2","cv",2,103.885476797309,-1.6518732130095,-0.441723208905365,1.67284935626821,1,0.00083291869424551
"3","cv",3,104.221507808211,-1.66116137487934,-0.29652627922517,1.38501446753575,1,-0.00239901645917606
"4","cv",4,103.915979868148,-1.65262116304977,1.77893443079888,1.63558111653329,1,0.000539541167370094
"5","cv",5,103.913442123892,-1.66088734437526,-3.08405777257623,1.63877855191109,1,0.000563949107724615
"6","cv",6,104.193030964129,-1.66033789404616,-3.49436199244689,1.40147157662537,1,-0.00212512711426083
"7","cv",7,104.171335250354,-1.65688255336136,-0.866301448550075,1.41462603297819,1,-0.00191645845644928
"8","cv",8,103.716921536091,-1.66069362663098,0.476672734856866,2.33426185657455,1,0.00245407762407857
"9","cv",1,98.3313494206469,-1.78956108199959,0.0600252344855217,-1.17040328976345,2,0.054252332179419
"10","cv",2,98.3313494614309,-3.12153470380123,1.347892904148,-1.17040324517736,2,0.0542523317871599
"11","cv",3,102.184941051279,-1.79117279468229,0.745922193715668,-1.37080674119545,2,0.0171886152785915
"12","cv",4,98.3313494890419,-1.79261066580428,-0.894657506141812,-1.17040321499238,2,0.0542523315215983
"13","cv",5,98.3313494684638,-1.79201892747712,1.38230604119599,-1.17040323748891,2,0.0542523317195177
"14","cv",6,98.3313494948198,-1.79202941224066,4.84566832659766,-1.1704032086759,2,0.0542523314660266
"15","cv",7,98.3313495198848,-1.79188374138726,-4.71829877964795,-1.17040318127415,2,0.0542523312249523
"16","cv",8,102.184941042332,-1.78990308245951,0.295741405548321,-1.37080673851723,2,0.0171886153646434
"17","cv",1,96.3613348917785,0.00257709466371149,3.89921031061888,-0.880476845511632,3,0.0731998667879368
"18","cv",2,100.226884909246,-0.011753697495625,1.40511274541711,-0.978459787168869,3,0.0360211345178794
"19","cv",3,94.4493596822491,-0.0323173987607252,4.5222318964079,-0.812150995093162,3,0.0915891811418749
"20","cv",4,98.6316175199222,0.039495468378444,2.52720470476706,-0.942750502068278,3,0.0513643635276749
"21","cv",5,103.617351738663,0.0423642425763746,-2.09424805471652,-1.05574190024491,3,0.00341173664388983
"22","cv",6,100.610712590551,-0.0792084568182038,-0.721619629766792,-1.00293580330079,3,0.0323294925687151
"23","cv",7,97.7922557862253,-0.00747161349001939,-4.56609835024479,-0.920752420255075,3,0.0594373169324515
"24","cv",8,114.145765933789,0.0555516374113777,-0.40545733945707,-1.22373395429965,3,-0.0978502030076651
"25","cv",1,100.969012583868,-1.77469662939787,-4.5883689347041,-0.718258518136867,4,0.0288833750786553
"26","cv",2,99.1022335538622,-1.78906312160896,4.70084281466896,-0.634451910923029,4,0.0468379940721544
"27","cv",3,99.1022335086729,-1.78826159859172,3.11835807748139,-0.634451934521604,4,0.0468379945067837
"28","cv",4,99.1022336489308,-1.78680908862401,2.7393376686031,-0.634451861276844,4,0.0468379931577877
"29","cv",5,99.1022335696279,-1.7868012092314,0.698524123726558,-0.634451902689983,4,0.0468379939205205
"30","cv",6,99.1022334728757,-1.78837087249974,2.60552194300054,-0.634451953215439,4,0.04683799485108
"31","cv",7,114.85306744878,-1.79010488358709,0.761156747465048,-1.1694264821572,4,-0.104653005594937
"32","cv",8,101.284978645385,-1.78833643014399,-1.73500015177237,-0.723612154826185,4,0.0258444239450567
"33","cv",1,98.6425418303752,-1.79298712945622,4.89028429352683,-0.906330680584077,5,0.0512592938709038
"34","cv",2,105.295209004822,-1.79320826037347,0.202082024702305,-1.16764912388115,5,-0.0127258390708243
"35","cv",3,101.511338376731,-1.79231716572041,4.66067238012329,-1.02412394960803,5,0.0236673035325911
"36","cv",4,101.456770150011,-1.79454075727681,-0.488889473490417,-1.02356055124847,5,0.0241921389331181
"37","cv",5,98.642541799734,-1.79143538870616,3.70102631626651,-0.906330701820851,5,0.0512592941656097
"38","cv",6,98.6425417630889,-1.78947786955826,-0.484626913778382,-0.906330727218727,5,0.0512592945180611
"39","cv",7,98.6425417520948,-1.74825114018407,1.74844159634138,-0.906330734838541,5,0.0512592946238021
"40","cv",8,98.642541779155,-1.77777542297648,1.50401820560589,-0.90633071608368,5,0.0512592943635379
"41","cv",1,96.2369117785484,-0.370168187830817,0.494308457807829,-1.88453671445804,6,0.0743965641774637
"42","cv",2,98.7431575746792,-0.35994363630493,-2.13945905827964,-2.01293549371613,6,0.0502915749686188
"43","cv",3,95.3532126459205,-0.452385665095978,-1.63140414508361,-2.06438091145523,6,0.0828959532193314
"44","cv",4,94.9618452423704,-0.415774249774025,-1.4555119210967,-1.90898070927752,6,0.0866601119677801
"45","cv",5,95.8917960346337,-0.383329893811871,-1.24248650629224,-1.89860879957706,6,0.0777158759926533
