"","","","par1","par2","par3"
"cv",1,100.251868402806,2.53610179897859,4.30146857431436,1.29931820886337
"cv",2,82.6270077202664,2.61099955527871,4.3570715082926,1.29770220419902
"cv",3,75.0155182432423,2.70716616279799,4.43190061602178,1.32533049057456
"cv",4,66.4468249705958,2.68499103857962,2.4536799307026,-0.566074104037977
"cv",5,88.2449780953394,2.4299201770001,2.39745328937732,-0.527445755233892
"cv",6,207.413420526595,2.63722927643786,2.49800203879261,-1.40901862581554
"cv",7,78.6978990129433,2.51310596070606,4.9999302299061,2.0949590937595
"cv",8,158.898038277884,2.93094676321049,4.61856889791612,0.757325780794841
