"","","","par1","par2","par3"
"cv",1,81.9700582720564,1.28755713294502,1.30404815556367,-0.340960201751306
"cv",2,78.4581825003985,1.25816821111957,1.0678064015415,-0.58408882962942
"cv",3,127.387147818083,1.33621580174518,0.468091061233894,-1.3628087403338
"cv",4,75.2639764398497,1.28805749696129,1.81625549385458,0.243582729544153
"cv",5,87.1330648277705,1.51951142871105,0.98849333884923,-0.837343298895041
"cv",6,202.005025589104,1.3941824202107,3.36544668787454,1.12796998311688
"cv",7,177.4322124577,1.36075635527283,0.711722843699641,-1.41268944617339
"cv",8,61.796347212677,1.26541278602419,0.94857893218585,-0.543334573416336
